global_id	parent_global_id	id	parent_id	level	article	discussion	timestamp	day	author	parent_author	author_name	parent_author_name	date	text	thread
363	362	363	362	1	34194757	0	21551033	3642	75	74	CurtisSwain	Multiperspective	0:53, 23 December 2010 (UTC)	:Er...I'm not sure what you're on about.  This article defines Climate change as &quot;a long-term change in the statistical distribution of weather patterns over periods of time that range from decades to millions of years.&quot;  Do you take issue with this definitio	 Terminology 
364	361	364	361	0	34194757	0	21559767	3649	1452847846	0	86.152.178.230	0	2:27, 29 December 2010 (UTC)	-The term Climate Change is most commonly used to refer to recent anthropogenic climate change, I would suggest that this is reflected in the wikipedia article.  The current disambiguation is not very well written and does not give a particularly good description of the terms common usage and technical meaning. Also Climate Change is also far more commonly used than the term Global Warming.  I understand that Global Warming is used more in the United States than elsewhere, but the article should reflect the terms use internationally.  I would suggest both the Climate Change and Global Warming articles be changed appropriately.  As I am sure the contributors to this article are aware, climate change is a politically (if not scientifically!) conentious issue, and it appears as if the definitions of climate change and global warming currently used in wikipedia have been influenced by contrarians in the debate.  &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Terminology 
365	364	365	364	1	34194757	0	21568511	3655	2922700948	1452847846	174.52.224.148	86.152.178.230	4:11, 4 January 2011 (UTC)	:I assume the section below is yours. I believe you should centralize discussion at [[Talk:Global warming]], since a discussion is already underway there, and it would be waste of editorial resources to discuss this issue in two place at once. Furthermore it seems that the discussion below has gone stale, and you would recieve greater attention if you concentrated on discussing the issue at global warming talk pag	 Terminology 
366	365	366	365	2	34194757	0	21575588	3660	3643480543	2922700948	217.43.25.223	174.52.224.148	2:08, 9 January 2011 (UTC)	:: thanks, yes section below is mine, agree about not wasting editorial space and centralising.  I am trying to continue the discussion at [[Talk:Global warming]], would be interested to read your thought	 Terminology 
367	215	367	215	-8	34194757	0	0	0	0	0	0	0	0	== Request for clearer definitions of terminology and wikipedia page structure on climate change ==	 Request for clearer definitions of terminology and wikipedia page structure on climate change 
368	367	368	367	0	34194757	0	21565725	3653	1452847846	0	86.152.178.230	0	5:45, 2 January 2011 (UTC)	{{hat|Discussion centralized at [[Talk:Global warming#Request for clearer definitions of terminology and wikipedia page structure on 'climate change'/'global warming'|Talk:Global warming]]}}   <LF>   Further to my comment on terminology above, this article in the guardian gives a far clearer explanation of the term 'climate change':   <LF>   http://www.guardian.co.uk/environment/2010/dec/21/what-is-climate-change   <LF>   &quot;Any process that causes adjustments to a climate system – from a volcanic eruption to a cyclical change in solar activity – could be described as creating &quot;climate change&quot;.   <LF>   Today, however, the phrase is most often used as shorthand for anthropogenic climate change – in other words, climate change caused by humans. The principal way in which humans are understood to be affecting the climate is through the release of heat-trapping greenhouse gases into the air.   <LF>   Climate change is used interchangeably with another phrase – &quot;global warming&quot; – reflecting the strong warming trend that scientists have observed over the past century or so. Strictly speaking, however, climate change is a more accurate phrase than global warming, not least because rising temperatures can cause a host of other climatic impacts, such as changes in rainfall patterns.&quot;   <LF>   I would suggest the wikipedia articles for 'climate change', 'global warming', etc. are in need of re-organising and re-writing in order to give the most accurate, impartial definitions of the terms according to common international usage.  Please could people respond if the agree or disagree?   <LF>	 Request for clearer definitions of terminology and wikipedia page structure on climate change 
369	367	369	367	0	34194757	0	-1	-1	-1	0	-1	0	-1	{{hab}}   <LF>	 Request for clearer definitions of terminology and wikipedia page structure on climate change 
370	215	370	215	-8	34194757	0	0	0	0	0	0	0	0	== Solar variance has exerted a cooling effect since 1750? ==	 Solar variance has exerted a cooling effect since 1750? 
371	370	371	370	0	34194757	0	21577270	3661	1413168772	0	84.59.62.132	0	6:10, 10 January 2011 (UTC)	Under &quot;Solar output&quot;, the article states that &quot;most research indicates solar variability has induced a small cooling effect from 1750 to the present&quot;&lt;br&gt;    <LF>   This seems to be in direct contradiction to the previous discussion and the plot to the right and as far as I know also to the IPCC assessment, and it isn't sourced. (The Svensmark citation at the end of the sentence is for a warming effect, not a cooling effect). I think this sentence needs to be changed, but don't dare edit a controversial article where others might be more knowledgeabele than I am.   <LF>	 Solar variance has exerted a cooling effect since 1750? 
372	215	372	215	-8	34194757	0	0	0	0	0	0	0	0	== Graph of Vostok Ice cores ==	 Graph of Vostok Ice cores 
373	372	373	372	0	34194757	0	21682059	3733	76	0	Adrian Steele	0	0:39, 24 March 2011 (UTC)	The graph showing variations between carbon dioxide levels and temperature cites the folllowing article as a reference:    <LF>    Petit RA, Humberto Ruiloba M, Bressani R, J.-M. Barnola, I. Basile, M. Bender, J. Chappellaz, M. Davis et al. (1999-06-03). &quot;Climate and atmospheric history of the past 420,000 years from the Vostok ice core, Antarctica&quot;. Nature 399 (1): 429–436. doi:10.1038/20859. http://www.nature.com/nature/journal/v399/n6735/full/399429a0.html.     <LF>   Out of curiosity, I reviewed the original article in Nature Magazine. The original article uses  Deuterium levels as a proxy for global temperature, how the point of interest is that while the original article shows that the lag between carbon dioxide levels and global temperature is minimal and in some cases one leads the other. My point of concern is that the graph in the Wikipedia article on climate change shows that carbon dioxide levels rise well before (C. 1000 years) before temperature increases. This has implications with regards to which factor plays a greater role  in the casuation of the other.    <LF>   Given the disparity between the graphs in Nature magazine and the Wikipedia article, it is not possible that both graphs are accurate representations of the relationship between temperature and carbon dioxide levels. There are three distinct possibilities:   <LF>   1) The information shown in Nature magagine is incorrect and the Wikipedia article is correct   <LF>   2) The information shown in the Wikipedia article is incorrect and the article in Nature magazine is correct   <LF>   3) Neither is correct   <LF>   Can someone check the original data from the Vostok ice core to check the validity of the graph displayed in the Wikipedia article?   <LF>   1) In the event that the information in Nature magazine is incorrect, it is questionable whether it should be used as a reference.   <LF>   2) If the information in the graph is incorrect, it should be updated to reflect an accurate relationship between temperature and  carbon dioxide levels.  &lt;small&gt;&lt;span class=&quot;autosigned&quot;&gt;—	 Graph of Vostok Ice cores 
374	373	374	373	1	34194757	0	21731168	3768	46	76	Awickert	Adrian Steele	3:08, 27 April 2011 (UTC)	:Sorry that it has taken so long for someone to get to your comment. The problem appears to be that the axes on the plots were not aligned with one another. I have fixed this; thank you for noticing (I certainly didn't eyeball that until you pointed it out	 Graph of Vostok Ice cores 
375	215	375	215	-8	34194757	0	0	0	0	0	0	0	0	== Volcanism:  Internal or external forcing agent? ==	 Volcanism:  Internal or external forcing agent? 
376	375	376	375	0	34194757	0	21782916	3804	77	0	NewsAndEventsGuy	0	1:36, 2 June 2011 (UTC)	IPCC's glossary is self-contadictory.   On the one hand, it describes internal variability as involving changes in the interactions between the five components of earth's climate system, and one of those components is the place where the volcanos live, e.g., the lithosphere.   On the other hand, it describes volcanos as an external forcing mechanism.    I'll eventually look for peer review references to help clarify this (minor?) point, though I expect we'll find inconsistency there too.  For now, I note that [http://www.global-climate-change.org.uk/2-6-1.php these folks] consider it an internal forcing mechanism.   <LF>	 Volcanism:  Internal or external forcing agent? 
377	376	377	376	1	34194757	0	21784475	3805	78	77	Parejkoj	NewsAndEventsGuy	3:35, 3 June 2011 (UTC)	: You didn't give a cite, but I'm ssuming you meant [http://ipcc.ch/publications_and_data/ar4/wg1/en/annexes.html this glossary]? Volcanoes are an external forcing, but changes in the lithosphere are part of the long term internal variability (e.g. rock weathering). There probably is some effect on volcanism due to climate over very long time scales, but for most purposes, volcanism counts as external (as it's not part of the climate). In the IPCC glossary I cited, under Lithosphere: {{cquote|Volcanic activity, although part of the lithosphere, is not considered as part of the climate system, but acts as an external forcing factor.}}   <LF>   : The same is true for plate tectonics.   <LF>   :The Global Climate Change website you cited seems to be using a different definition for internal and external variability, with the latter being apparently restricted to only forcings completely outside the Earth. That's not the most common definition, to my knowledge. Internal means part of the climate system (water vapour, vegetation, ice cover, ocean circulation, atmospheric composition and boundary layers, etc.), external means (mostly) outside the climate system (volcanoes, the sun, orbits, us burning things).	 Volcanism:  Internal or external forcing agent? 
378	377	378	377	2	34194757	0	21784409	3805	77	78	NewsAndEventsGuy	Parejkoj	2:29, 3 June 2011 (UTC)	:: Thanks, yes that's the glossary I cited in the related edit I made in the article.  I didn't think to look up &quot;volcano&quot; in the glossary, and that resolves this issue.  I will move volcanism over to the external forcing subsection in the article now.  Thanks for correcting me.  I think that concludes this Talk subsection.... please delete this subsection after you receive my &quot;thank you&quo	 Volcanism:  Internal or external forcing agent? 
379	378	379	378	3	34194757	0	21784446	3805	79	77	Sailsbystars	NewsAndEventsGuy	3:06, 3 June 2011 (UTC)	:::FYI, in general, we [[WP:ARCHIVENOTDELETE|archive threads rather than delete them]] so if something comes up again, someone can look in the archive to see if it's already discussed.  On this page threads are automatically archived by a bot if the thread has not been edited in 31 days and archiving would leave the most recent four threads visibl	 Volcanism:  Internal or external forcing agent? 
380	375	380	375	0	34194757	0	21784507	3805	78	0	Parejkoj	0	4:07, 3 June 2011 (UTC)	Plate tectonics is also an external forcing, so should also be moved down. If we want to have two sections in the article (one for internal, one for external), then we'll need more items in the &quot;internal&quot; section.	 Volcanism:  Internal or external forcing agent? 
381	380	381	380	2	34194757	0	21784750	3805	80	78	Sokavik	Parejkoj	8:10, 3 June 2011 (UTC)	::Are you sure?  The following random examples (first 3 on google) all have it as an internal forcing:   <LF>   :: http://www.plantsciences.ucdavis.edu/plantsciences_Faculty/Bloom/CAMEL/present.html{{-}}   <LF>   :: http://www.iodp.org/weblinks/IODP-Principal-Themes-ISP-Journalists-3/Internal-Forcing-of-Environmental-Change/{{-}}   <LF>   :: http://www.global-climate-change.org.uk/2-6-1.php{{-}}   <LF>   ::Besides, if it is debatable either way, I'd go with having it in internal forcings so the section isn't so small. It is internal to Earth, not from relatively outside influences like the sun, humans, etc.   <LF>	 Volcanism:  Internal or external forcing agent? 
382	381	382	381	3	34194757	0	21784791	3805	78	80	Parejkoj	Sokavik	8:51, 3 June 2011 (UTC)	::: There are two definitions being used here. The IPCC defines internal forcings as I did above (internal to the climate system, i.e. things that are affected by changes in climate) and external forcings as things external to the climate system (which means plate tectonics and volcanism are mostly external, except for some small, very long term effects). Your links define external forcings as things external to the Earth, which doesn't seem as useful. Anyone have some textbooks handy?	 Volcanism:  Internal or external forcing agent? 
383	382	383	382	4	34194757	0	21784835	3805	49	78	Short Brigade Harvester Boris	Parejkoj	9:35, 3 June 2011 (UTC)	::::The &quot;internal/external to the climate system&quot; perspective is more common in my experience.  In response to your specific question, the intro textbook I used to use (Aguado and Burt) defines it in this wa	 Volcanism:  Internal or external forcing agent? 
384	381	384	381	3	34194757	0	21784262	3804	80	80	Sokavik	Sokavik	0:02, 3 June 2011 (UTC)	:::Well, I see where you're coming from.  Here's the NASA definition, though: http://earthobservatory.nasa.gov/Glossary/index.php?mode=alpha&amp;seg=b&amp;segend=d   <LF>   :::&quot;''Climate system: The five physical components (atmosphere, hydrosphere, cryosphere, lithosphere, and biosphere) that are responsible for the climate and its variations.''&quot;   <LF>   :::In that case, the lithosphere is considered part of the climate system, so presumably movements of the continental plates of the lithosphere would be internal to the climate system, internal forcings.  At least the IPCC glossary (-- brief check, I could have missed something --) doesn't seem to have any very explicit exclusion of continental plates from the climate system.   <LF>   :::What about this from the IPCC?:   <LF>   :::&quot;''Volcanic activity, although part of the lithosphere, is not considered as part of the climate system, but acts as an external forcing factor.''&quot;   <LF>   :::That sounds to me like they'd ordinarily consider something part of the lithosphere to be part of the climate system (e.g. ''even though'', &quot;''although'' part of the lithosphere&quot;) but make a special exception just for volcanoes since volcanoes are almost like human emissions in a way, sending gases and particulates up to the stratosphere, almost external.	 Volcanism:  Internal or external forcing agent? 
385	375	385	375	0	34194757	0	21785853	3806	77	0	NewsAndEventsGuy	0	2:33, 4 June 2011 (UTC)	See edit I made here, where I contrasted NASA vs IPCC definition of climate system. Does this help or obfuscate?  [[Climate_change#Internal_forcing_mechanisms	 Volcanism:  Internal or external forcing agent? 
386	385	386	385	1	34194757	0	21785983	3806	78	77	Parejkoj	NewsAndEventsGuy	4:43, 4 June 2011 (UTC)	: The two definitions are identical, so there's nothing to contrast. If you look at the EOS definition for [http://earthobservatory.nasa.gov/Glossary/index.php?mode=alpha&amp;seg=l&amp;segend=n Lithosphere], it's talking about the rock, soil and sediments, which do interact with the climate. Also, it's not really &quot;NASA&quot; making that definition, but the Earth Observing System. I've reworded it.	 Volcanism:  Internal or external forcing agent? 
387	386	387	386	2	34194757	0	21787682	3807	77	78	NewsAndEventsGuy	Parejkoj	9:02, 5 June 2011 (UTC)	:: I like your revision.   Just for the record, technically, the definitions are NOT the same.  Orogeny, plate tectonics, and volanism are all lithospheric processes.   The narrow &quot;surface of the land&quot; restriction used by IPCC creates a distinction with the broad all encompassing &quot;lithosphere&quot; definition of NASA's E	 Volcanism:  Internal or external forcing agent? 
388	387	388	387	3	34194757	0	21787682	3807	77	77	NewsAndEventsGuy	NewsAndEventsGuy	9:02, 5 June 2011 (UTC)	::: but then again.... maybe they're parsing the issue this way due to the asthenosphere being the ''driver'' behind these   <LF>   ::: processes. Viewed that way, I would agree with you the definitions are the sam	 Volcanism:  Internal or external forcing agent? 
389	215	389	215	-8	34194757	0	0	0	0	0	0	0	0	== Causes sub section lede ==	 Causes sub section lede 
390	389	390	389	0	34194757	0	21782923	3804	77	0	NewsAndEventsGuy	0	1:43, 2 June 2011 (UTC)	For one great discussion of internal vs external mechanisms, see http://www.global-climate-change.org.uk/2-6-1.php   <LF>   If you like my tweaks in the first two paragraphs the third one still needs cleaning up.  Seems like the examples given could be merged with paragraph 2, and distributed between internal and external forcing mechanisms.  Also, seems like the phrasing and order of presentment should track with the phrasing and order in the more detailed subsection that follow.  Anyon	 Causes sub section lede 
391	389	391	389	0	34194757	0	21783167	3804	80	0	Sokavik	0	5:47, 2 June 2011 (UTC)	Regarding that:   <LF>   Your recent prior categorization of the first two paragraphs looks excellent, the internal versus external forcing subcategories quite suitable.   <LF>   However, I don't think moving the examples to the first couple of sections would be appropriate:   <LF>   * Images should best be relatively nearby their corresponding text. They are now in all cases, with little adjustments I just made.  However, if the third section had its examples moved elsewhere, it'd have a bunch of stubby sections, and overall I think we'd run out of space for images.  Technically one could have images sometimes on both sides, but I don't think that (and consequent uneven word wrapping) would look as good.   <LF>   * Especially if assuming a new reader, some of the examples are relatively helpful to getting an idea of the kinds of physical evidence left behind, suitable for being in close proximity.   <LF>   * The examples seem not always particularly linkable to a single cause (alone).  Indeed, even just moving some of the examples to under a particular cause section could be misleading, since climate change has been influenced by multiple factors at once, even if one is relatively predominant than others depending on the historical period being considered.   <LF>   A weakness is perhaps the current &quot;see also&quot; section, as such is half trying to be a list of prior climate periods in part, yet imperfectly organized.  Maybe that should be  reorganized, perhaps with a new section created, albeit while avoiding duplicating too much of [[global warming]], [[paleoclimatology]], and [[geologic temperature record]] articles.  Aside from that, though, personally I think this article's formatting is pretty decent right now.  A hypothetical reader comes in, gets a general idea relatively quickly and efficiently, then moves on to one of the other articles more narrowly focused.   <LF>	 Causes sub section lede 
392	391	392	391	2	34194757	0	21785861	3806	77	80	NewsAndEventsGuy	Sokavik	2:41, 4 June 2011 (UTC)	:: &quot;However, I don't think moving the examples to the first couple of sections would be appropriate:&quot;   <LF>   :: OK... as I work on [[global warming]] its possible I'll revisit this later and if I forget to discuss first, its just that I    <LF>   :: forgot and will welcome revert... apologies in advance if that happe	 Causes sub section lede 
393	215	393	215	-8	34194757	0	0	0	0	0	0	0	0	== Volcanic Vs. Antropogenic CO2 emissions ==	 Volcanic Vs. Antropogenic CO2 emissions 
394	393	394	393	0	34194757	0	21646046	3708	81	0	The Talking Toaster	0	0:26, 27 February 2011 (UTC)	The article currently says, under the Volcanism part about the causes of climate change:   <LF>   &quot;According to the US Geological Survey, however, estimates are that human activities generate more than 100-300 times the amount of carbon dioxide emitted by volcanoes&quot;   <LF>   But I followed the citation link to the USGS report and I don't think this is correct. The closest I could find to this was on a different page of the report (http://volcanoes.usgs.gov/hazards/gas/climate.php) than the one linked to which said this:   <LF>   &quot;The current anthropogenic CO2 emission rate of some 36,300-million metric tons of CO2 per year is about 100 to 300 times larger than these estimated ranges for global volcanic CO2 emissions&quot;   <LF>   I think paragraph should be changed to:   <LF>   &quot;According to the US Geological Survey, however, estimates are that human activities generate more than 100-300 times the amount of carbon dioxide emitted by volcanoes&quot;   <LF>   It would be more accurate, n	 Volcanic Vs. Antropogenic CO2 emissions 
395	394	395	394	1	34194757	0	21646078	3708	79	81	Sailsbystars	The Talking Toaster	0:58, 27 February 2011 (UTC)	:Could you be more specific about what you want to change?  I can't see any difference between the original and the suggested line	 Volcanic Vs. Antropogenic CO2 emissions 
396	394	396	394	1	34194757	0	21646079	3708	82	81	Mikenorton	The Talking Toaster	0:59, 27 February 2011 (UTC)	:(ec)Maybe I'm missing something but I can't see any difference between your proposal and the existing tex	 Volcanic Vs. Antropogenic CO2 emissions 
397	394	397	394	1	34194757	0	21646106	3709	83	81	Wikispan	The Talking Toaster	1:26, 27 February 2011 (UTC)	:He's waffling. Ha! Get it? Waffle. Never min	 Volcanic Vs. Antropogenic CO2 emissions 
398	397	398	397	2	34194757	0	21647621	3710	79	83	Sailsbystars	Wikispan	2:41, 28 February 2011 (UTC)	::Ah!  Think I figured it out, the original quote is different ''According to the US Geological Survey, however, estimates are that human activities generate more than 130 times the amount of carbon dioxide emitted by volcanoes.''.  I'll change the &quot;more than 130&quot; -&gt; &quot;100-300&quot; in the article to better reflect the sourc	 Volcanic Vs. Antropogenic CO2 emissions 
399	394	399	394	1	34194757	0	21808992	3822	84	81	Wikigeeek	The Talking Toaster	4:12, 20 June 2011 (UTC)	:This seems to be a rather ambiguous statement &quot;estimates are that human activities generate more than 100-300 times the amount of carbon dioxide emitted by volcanoes&quot;.   <LF>   The reason I say ambiguous is a)it does not state over what period of time, b)there is no indication as to the number of volcanoes involved, c) does this number include submarine volcanoes and fissures.   <LF>   As we know oceans cover 70% of the earth's surface and so most volcanic activities are hidden.   <LF>   What role do the spreading ridges play in warming the oceans which in turn contributes to climate changes.[[ user:wikigeeek]]  &lt;small&gt;&lt;span class=&quot;autosigned&quot;&gt;—	 Volcanic Vs. Antropogenic CO2 emissions 
400	399	400	399	2	34194757	0	21808780	3821	85	84	Dave souza	Wikigeeek	0:40, 20 June 2011 (UTC)	::Conveniently, anwers to these questions are given in {{Cite web | title = Human Activities Emit Way More Carbon Dioxide Than Do Volcanoes | url = http://www.agu.org/news/press/pr_archives/2011/2011-22.shtml | publisher =[[American Geophysical Union]] | date = 14 June 2011 | accessdate = 20 June 2011 }}, so I've added info giving the requested clarification. The downloadable pdf of the study is also interesting. . [[User:Dave souza|dave souza]	 Volcanic Vs. Antropogenic CO2 emissions 
401	215	401	215	-8	34194757	0	0	0	0	0	0	0	0	== Edit request from Ksinha42, 11 July 2011 ==	 Edit request from Ksinha42, 11 July 2011 
402	401	402	401	0	34194757	0	21839099	3843	86	0	Ksinha42	0	1:59, 11 July 2011 (UTC)	{{edit semi-protected|answered=yes}}   <LF>   &lt;!-- Begin request --&gt;   <LF>   This addition to the page is for a class I'm enrolled in at UMass Amherst.   <LF>   Climate Change   <LF>   Physical evidence for and examples of climatic change   <LF>   There are many different indicators that our climate has warmed recently.  One of these is that the timing of spring events has come earlier and earlier each year.  Plant and animal ranges have moved upwards and toward the poles due to the increasing temperature.  The warmer climate has increased the water temperatures as well.  The evidence for this is that there have been shifts in the ranges of algae, plankton and fish as well as changes in their abundance.   <LF>   Causes   <LF>   	Concentrations of CO2 and methane in the atmosphere are much higher than the natural range during the last 650,000 years.  The high CO2 concentrations are mainly due to fossil fuel use although land-use change also contributes a small part.  The methane concentrations are not only due to fossil fuel use but also due to agriculture.  If environmental policies concerning CO2 and methane emissions don’t improve the climate will continue to get warmer year after year.   <LF>   	The solar forces and volcanic forces over the last 50 years would have produced cooling according to climate models which don’t include human activity.  Since the opposite is what is actually happening, models that include anthropogenic forcings are much more realistic.  Human’s emissions of pollutants and green house gasses into the atmosphere are mostly to blame for the warming of our climate.  Changes in even wind patterns (effecting tropical storm tracks and temperature patterns) can be traced back to these anthropogenic forcings.   <LF>   Projected Changes   <LF>   	Between the years 2000 and 2030 green house gas emissions are expected to increase anywhere between 25% and 90%.  Without any policy changes, the average temperature is expected to increase 0.2 degrees Celsius per decade for the next two decades.  The warming will be highest over land and in northern latitudes.  The warmer weather might also increase the spread of infectious diseases which normally are kept at bay by winter weather.  Without the cold weather there to kill them, the infectious organisms and carriers could thrive.  Extreme weather (tropical storms, etc.) will become more frequent and more destructive with the increasing temperature.  The high CO2 levels in the atmosphere will lead to an acidification of the ocean. This could put marine organisms at risk of biological consequences.   <LF>   Sources   <LF>   IPCC Climate Change 2007: Synthesis Report   <LF>   Science Museum of the National Academy of Sciences, http://www.koshland-science-museum.org/exhibitgcc/index.jsp   <LF>   http://www.grida.no/publications/climate-in-peril/page/3545.aspx   <LF>   http://www.cbmjournal.com/content/1/1/2   <LF>   &lt;!-- End request --&gt;   <LF>	 Edit request from Ksinha42, 11 July 2011 
403	402	403	402	1	34194757	0	21840724	3844	87	86	Monkeymanman	Ksinha42	5:04, 12 July 2011 (UTC)	:where are you wanting to add this and are you sure that its not there already (or can whats there be altered to suit	 Edit request from Ksinha42, 11 July 2011 
404	215	404	215	-8	34194757	0	0	0	0	0	0	0	0	== Origin of the term &quot;Climate Change&quot; ==	 Origin of the term &quot;Climate Change&quot; 
405	404	405	404	0	34194757	0	21814568	3826	88	0	Jemiljan	0	1:08, 24 June 2011 (UTC)	It would be nice to see mention of this added in.  Is the establishment of the [[IPCC]] the first instance of the use?  Who coined i	 Origin of the term &quot;Climate Change&quot; 
406	405	406	405	1	34194757	0	21814631	3826	82	88	Mikenorton	Jemiljan	2:11, 24 June 2011 (UTC)	:It wasn't coined by the IPCC, it was already in use in scientific literature to describe both changes in the geological past e.g. [http://www.ajsonline.org/cgi/content/abstract/278/10/1345]from at least 1978, and possible changes in the future, specifically related to increases in CO2 concentrations e.g. [http://adsabs.harvard.edu/abs/1980JAtS...37...99M] from at least 1980. Identifying its original coinage may be difficul	 Origin of the term &quot;Climate Change&quot; 
407	405	407	405	1	34194757	0	21814648	3826	82	88	Mikenorton	Jemiljan	2:28, 24 June 2011 (UTC)	:It appears to have started out as the term ''climatic change'' as in the 1965 symposium on the Causes of Climatic Change [http://trove.nla.gov.au/work/11424248?selectedversion=NBD1023895], and was in use as early as 1948 [http://www.nzjf.org/free_issues/NZJF05_5_1948/ECB0B9CE-BBB6-4D2A-9D39-F5663BB3FE85.pdf	 Origin of the term &quot;Climate Change&quot; 
408	407	408	407	2	34194757	0	21856522	3855	77	82	NewsAndEventsGuy	Mikenorton	4:22, 23 July 2011 (UTC)	:: See citation to NASA article I added to terminology section today.  They cover the evolution of the terms a little bit.  Not sure if it will answer your precise questio	 Origin of the term &quot;Climate Change&quot; 
409	215	409	215	-8	34194757	0	0	0	0	0	0	0	0	== Include [[Planetary boundaries]] metric. ==	 Include [[Planetary boundaries]] metric. 
410	409	410	409	0	34194757	0	21820772	3830	1075561034	0	64.27.194.74	0	8:32, 28 June 2011 (UTC)	Include [[Planetary boundaries]] metric.   <LF>   The current wp [[Planetary boundaries]] has for &lt;b&gt;Control variables&lt;/b&gt;.    <LF>   * Atmospheric carbon dioxide concentration ([[Parts-per notation|ppm]] by volume)&lt;ref&gt;[http://www.esrl.noaa.gov/gmd/ccgg/trends/ Recent Mauna Loa CO2]&lt;/ref&gt;   <LF>   * Increase in [[radiative forcing]] ([[Watt|W]]/m&lt;sup&gt;2&lt;/sup&gt;)    <LF>	 Include [[Planetary boundaries]] metric. 
411	410	411	410	1	34194757	0	21820466	3830	67	1075561034	Arthur Rubin	64.27.194.74	3:26, 28 June 2011 (UTC)	:Why?  [[Planetary boundaries]] may be notable, but the particular &quot;boundaries&quot; selected (by us, apparently, rather than by the references) are not.  — [[User:Arthur Rubin|Arthur Rubin	 Include [[Planetary boundaries]] metric. 
412	411	412	411	2	34194757	0	21835093	3840	1672840723	67	99.181.134.19	Arthur Rubin	7:13, 8 July 2011 (UTC)	::64.27.194.74, see current ''Planetary boundaries'' ... dynamic situatio	 Include [[Planetary boundaries]] metric. 
413	412	413	412	3	34194757	0	21835226	3840	67	1672840723	Arthur Rubin	99.181.134.19	9:26, 8 July 2011 (UTC)	:::Dynamic, but my concern still has not been met.  {{CO2}} concentration is the one from the primary reference; [[radiative forcing]] is from an interpretation of the primary reference, which doesn't really qualify as a secondary reference.  What ''might'' be added (provided [[WP:WEIGHT]] could be established) to [[global warming]], but '''not''' to this article is:   <LF>   :::* [[Planetary boundaries]] related to [[global warming]] have been exceeded.&lt;sup&gt;[1][2]&lt;/sup&gt;     <LF>   ::: The details are only relevant in [[planetary boundaries]]. — [[User:Arthur Rubin|Arthur Rubin	 Include [[Planetary boundaries]] metric. 
414	413	414	413	4	34194757	0	21835250	3840	1633099196	67	97.87.29.188	Arthur Rubin	9:50, 8 July 2011 (UTC)	::::Why Mr. Rubi	 Include [[Planetary boundaries]] metric. 
415	414	415	414	5	34194757	0	21835252	3840	67	1633099196	Arthur Rubin	97.87.29.188	9:52, 8 July 2011 (UTC)	:::::The [[WP:BURDEN]] is on the editor adding material (in other words, you.)  — [[User:Arthur Rubin|Arthur Rubin	 Include [[Planetary boundaries]] metric. 
416	415	416	415	6	34194757	0	-1	-1	1633099196	67	97.87.29.188	Arthur Rubin	-1	::::::Maybe not just me ... and you ...   20:26, 9 July 2011 (UTC)  &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Include [[Planetary boundaries]] metric. 
417	411	417	411	2	34194757	0	21870688	3864	1075561034	67	64.27.194.74	Arthur Rubin	0:28, 2 August 2011 (UTC)	::The current wp [[Planetary boundaries]] has for &lt;b&gt;Control variables&lt;/b&gt;.    <LF>   ::* [[Carbon dioxide in Earth's atmosphere]] concentration ([[Parts-per notation|ppm]] by volume)&lt;ref&gt;[http://www.esrl.noaa.gov/gmd/ccgg/trends/ Recent Mauna Loa CO2]&lt;/ref&gt;   <LF>   ::* Alternatively: Increase in [[radiative forcing]] ([[Watt|W]]/m&lt;sup&gt;2&lt;/sup&gt;) since the start of the [[Industrial Revolution]] (~1750 CE)   <LF>   ::with links add (Carbon dioxide in Earth's atmosphere &amp; Industrial Revolution	 Include [[Planetary boundaries]] metric. 
418	417	418	417	3	34194757	0	21870766	3865	77	1075561034	NewsAndEventsGuy	64.27.194.74	1:46, 2 August 2011 (UTC)	:::Being grammatically challenged, these posts are incomprehensible and IMO that makes them deletable, or at least archivable, due to their disruptive natur	 Include [[Planetary boundaries]] metric. 
419	215	419	215	-8	34194757	0	0	0	0	0	0	0	0	== Terminology ==	 Terminology 
420	419	420	419	0	34194757	0	21850625	3851	89	0	Petersburg	0	2:05, 19 July 2011 (UTC)	The last sentence in this section is confusing and misleading: ''climate change'' is not synonymous with ''global warming''. The current human-induced change may end up in an ice age, who is to tell? Suggest to replace ''global warming'' with ''climate change'' or a true synony	 Terminology 
421	420	421	420	1	34194757	0	21850791	3851	90	89	OuroborosCobra	Petersburg	4:51, 19 July 2011 (UTC)	:&quot;Who is to tell&quot; is the same as with any scientific topic, the experts in that scientific field, their peer reviewed journal publications, and consensus among them. That science has not shown &quot;ice age&quot; as a predicted outcome, at least over the next few centuries (IIRC). The context of that last sentence is to make clear that the use of the term &quot;climate change&quot; by groups such as the  United Nations Framework Convention on Climate Change, and their specific definition of the term, is synonymous with anthropogenic global warming.	 Terminology 
422	421	422	421	2	34194757	0	21855057	3854	89	90	Petersburg	OuroborosCobra	3:57, 22 July 2011 (UTC)	:: As far as I know, ''climate change'' has generally replaced the term ''global warming''. Our effect on the climate goes way beyond warming and so the more encompassing term ''climate change'' is the preferred one. The sentence is misleading because it implies that in certain usage the two terms are synonymous, which they are not. ''Climate change'' includes global warming but not the other way aroun	 Terminology 
