revision_id	section_name
159793466	ocean variability
159793466	the memory of climate
159793466	variations within the earth's climate
159793581	glaciation
159793581	ocean variability
159793581	the memory of climate
159793581	variations within the earth's climate
160094897	other links
160131176	other links
160425503	abstract
160425503	bbc articles
160425503	beetles
160425503	cement manufacture
160425503	climate change and biodiversity
160425503	climate change and economics
160425503	climate change factors
160425503	climate change in popular culture
160425503	evidence for climatic change
160425503	examples of climate change
160425503	fossil fuels
160425503	glacial geology
160425503	glaciation
160425503	historical records
160425503	human influences on climate change
160425503	interplay of factors
160425503	land use
160425503	livestock
160425503	non-climate factors driving climate change
160425503	ocean variability
160425503	orbital variations
160425503	other links
160425503	plate tectonics
160425503	pollen analysis
160425503	public administrations and organizations
160425503	references
160425503	see also
160425503	solar variation
160425503	the memory of climate
160425503	variations within the earth's climate
160425503	volcanism
160425516	abstract
160425516	bbc articles
160425516	beetles
160425516	cement manufacture
160425516	climate change and biodiversity
160425516	climate change and economics
160425516	climate change factors
160425516	climate change in popular culture
160425516	evidence for climatic change
160425516	examples of climate change
160425516	fossil fuels
160425516	glacial geology
160425516	glaciation
160425516	historical records
160425516	human influences on climate change
160425516	interplay of factors
160425516	land use
160425516	livestock
160425516	non-climate factors driving climate change
160425516	ocean variability
160425516	orbital variations
160425516	other links
160425516	plate tectonics
160425516	pollen analysis
160425516	public administrations and organizations
160425516	references
160425516	see also
160425516	solar variation
160425516	the memory of climate
160425516	variations within the earth's climate
160425516	volcanism
160546741	other links
160555043	other links
160601459	abstract
160601459	bbc articles
160601459	beetles
160601459	cement manufacture
160601459	climate change and biodiversity
160601459	climate change and economics
160601459	climate change factors
160601459	climate change in popular culture
160601459	evidence for climatic change
160601459	examples of climate change
160601459	fossil fuels
160601459	glacial geology
160601459	glaciation
160601459	historical records
160601459	human influences on climate change
160601459	interplay of factors
160601459	land use
160601459	livestock
160601459	non-climate factors driving climate change
160601459	ocean variability
160601459	orbital variations
160601459	other links
160601459	plate tectonics
160601459	pollen analysis
160601459	public administrations and organizations
160601459	references
160601459	see also
160601459	solar variation
160601459	the memory of climate
160601459	variations within the earth's climate
160601459	volcanism
160601486	abstract
160601486	bbc articles
160601486	beetles
160601486	cement manufacture
160601486	climate change and biodiversity
160601486	climate change and economics
160601486	climate change factors
160601486	climate change in popular culture
160601486	evidence for climatic change
160601486	examples of climate change
160601486	fossil fuels
160601486	glacial geology
160601486	glaciation
160601486	historical records
160601486	human influences on climate change
160601486	interplay of factors
160601486	land use
160601486	livestock
160601486	non-climate factors driving climate change
160601486	ocean variability
160601486	orbital variations
160601486	other links
160601486	plate tectonics
160601486	pollen analysis
160601486	public administrations and organizations
160601486	references
160601486	see also
160601486	solar variation
160601486	the memory of climate
160601486	variations within the earth's climate
160601486	volcanism
160601790	abstract
160601790	bbc articles
160601790	beetles
160601790	cement manufacture
160601790	climate change and biodiversity
160601790	climate change and economics
160601790	climate change factors
160601790	climate change in popular culture
160601790	evidence for climatic change
160601790	examples of climate change
160601790	fossil fuels
160601790	glacial geology
160601790	glaciation
160601790	historical records
160601790	human influences on climate change
160601790	interplay of factors
160601790	land use
160601790	livestock
160601790	non-climate factors driving climate change
160601790	ocean variability
160601790	orbital variations
160601790	other links
160601790	plate tectonics
160601790	pollen analysis
160601790	public administrations and organizations
160601790	references
160601790	see also
160601790	solar variation
160601790	the memory of climate
160601790	variations within the earth's climate
160601790	volcanism
160602105	abstract
160602105	bbc articles
160602105	beetles
160602105	cement manufacture
160602105	climate change and biodiversity
160602105	climate change and economics
160602105	climate change factors
160602105	climate change in popular culture
160602105	evidence for climatic change
160602105	examples of climate change
160602105	fossil fuels
160602105	glacial geology
160602105	glaciation
160602105	historical records
160602105	human influences on climate change
160602105	interplay of factors
160602105	land use
160602105	livestock
160602105	non-climate factors driving climate change
160602105	ocean variability
160602105	orbital variations
160602105	other links
160602105	plate tectonics
160602105	pollen analysis
160602105	public administrations and organizations
160602105	references
160602105	see also
160602105	solar variation
160602105	the memory of climate
160602105	variations within the earth's climate
160602105	volcanism
160898817	abstract
160900183	abstract
161681118	public administrations and organizations
161687043	public administrations and organizations
161704329	other links
161704446	other links
161868000	other links
162044039	other links
162049868	other links
162326058	other links
162401592	other links
162406611	cement manufacture
162406611	climate change and biodiversity
162406611	climate change in popular culture
162406611	fossil fuels
162406611	human influences on climate change
162406611	land use
162406611	livestock
162406611	non-climate factors driving climate change
162406611	other links
162406611	volcanism
162431007	fossil fuels
162431007	glaciation
162431007	variations within the earth's climate
162431007	volcanism
162432594	fossil fuels
162432594	glaciation
162432594	variations within the earth's climate
162432594	volcanism
162477240	other links
162478076	other links
162534167	other links
163265111	bbc articles
163265111	beetles
163265111	climate change and biodiversity
163265111	climate change and economics
163265111	climate change in popular culture
163265111	evidence for climatic change
163265111	examples of climate change
163265111	fossil fuels
163265111	glacial geology
163265111	historical records
163265111	human influences on climate change
163265111	land use
163265111	other links
163265111	pollen analysis
163265111	public administrations and organizations
163265111	references
163265111	see also
163265165	bbc articles
163265165	beetles
163265165	climate change and biodiversity
163265165	climate change and economics
163265165	climate change in popular culture
163265165	evidence for climatic change
163265165	examples of climate change
163265165	fossil fuels
163265165	glacial geology
163265165	historical records
163265165	human influences on climate change
163265165	land use
163265165	other links
163265165	pollen analysis
163265165	public administrations and organizations
163265165	references
163265165	see also
163423688	beetles
163423941	beetles
163566051	other links
163566646	other links
164169588	and lorcan ruane is a dick face
164169588	bbc articles
164169690	and lorcan ruane is a dick face
164169690	bbc articles
164513422	other links
164513872	other links
164628227	abstract
164628227	bbc articles
164628227	beetles
164628227	climate change and biodiversity
164628227	climate change and economics
164628227	climate change factors
164628227	climate change in popular culture
164628227	evidence for climatic change
164628227	examples of climate change
164628227	fossil fuels
164628227	glacial geology
164628227	glaciation
164628227	historical records
164628227	human influences on climate change
164628227	interplay of factors
164628227	land use
164628227	non-climate factors driving climate change
164628227	ocean variability
164628227	orbital variations
164628227	other links
164628227	plate tectonics
164628227	pollen analysis
164628227	public administrations and organizations
164628227	references
164628227	see also
164628227	solar variation
164628227	the memory of climate
164628227	variations within the earth's climate
164628227	volcanism
164628259	abstract
164628259	bbc articles
164628259	beetles
164628259	climate change and biodiversity
164628259	climate change and economics
164628259	climate change factors
164628259	climate change in popular culture
164628259	evidence for climatic change
164628259	examples of climate change
164628259	fossil fuels
164628259	glacial geology
164628259	glaciation
164628259	historical records
164628259	human influences on climate change
164628259	interplay of factors
164628259	land use
164628259	non-climate factors driving climate change
164628259	ocean variability
164628259	orbital variations
164628259	other links
164628259	plate tectonics
164628259	pollen analysis
164628259	public administrations and organizations
164628259	references
164628259	see also
164628259	solar variation
164628259	the memory of climate
164628259	variations within the earth's climate
164628259	volcanism
164660336	livestock
165249531	simple solutions
165250354	simple solutions
166013879	climate change factors
166013879	fossil fuels
166013879	glaciation
166013879	human influences on climate change
166013879	land use
166013879	livestock
166013879	non-climate factors driving climate change
166013879	ocean variability
166013879	orbital variations
166013879	plate tectonics
166013879	pollen analysis
166013879	solar variation
166013879	the memory of climate
166013879	variations within the earth's climate
166013879	volcanism
166047640	climate change factors
166047640	fossil fuels
166047640	glaciation
166047640	human influences on climate change
166047640	land use
166047640	livestock
166047640	non-climate factors driving climate change
166047640	ocean variability
166047640	orbital variations
166047640	plate tectonics
166047640	pollen analysis
166047640	solar variation
166047640	the memory of climate
166047640	variations within the earth's climate
166047640	volcanism
166224864	see also
166852201	other links
166864274	other links
166867177	abstract
166867177	bbc articles
166867177	beetles
166867177	climate change and biodiversity
166867177	climate change and economics
166867177	climate change factors
166867177	climate change in popular culture
166867177	evidence for climatic change
166867177	examples of climate change
166867177	fossil fuels
166867177	glacial geology
166867177	glaciation
166867177	historical records
166867177	human influences on climate change
166867177	interplay of factors
166867177	land use
166867177	livestock
166867177	non-climate factors driving climate change
166867177	ocean variability
166867177	orbital variations
166867177	other links
166867177	plate tectonics
166867177	pollen analysis
166867177	public administrations and organizations
166867177	references
166867177	see also
166867177	solar variation
166867177	the memory of climate
166867177	variations within the earth's climate
166867177	volcanism
166867209	abstract
166867209	bbc articles
166867209	beetles
166867209	climate change and biodiversity
166867209	climate change and economics
166867209	climate change factors
166867209	climate change in popular culture
166867209	evidence for climatic change
166867209	examples of climate change
166867209	fossil fuels
166867209	glacial geology
166867209	glaciation
166867209	historical records
166867209	human influences on climate change
166867209	interplay of factors
166867209	land use
166867209	livestock
166867209	non-climate factors driving climate change
166867209	ocean variability
166867209	orbital variations
166867209	other links
166867209	plate tectonics
166867209	pollen analysis
166867209	public administrations and organizations
166867209	references
166867209	see also
166867209	solar variation
166867209	the memory of climate
166867209	variations within the earth's climate
166867209	volcanism
166948721	other links
166966070	other links
167348223	other links
167354341	other links
167576477	other links
167577851	bbc articles
167577851	other links
167578776	other links
167578899	other links
167630938	other links
167926531	public administrations and organizations
167930039	public administrations and organizations
167982877	the memory of camerons arse
167982877	the memory of climate
167982939	the memory of camerons arse
167982939	the memory of climate
168022265	ocean variability
168022323	ocean variability
168757125	abstract
168757125	beetles
168757125	climate change and biodiversity
168757125	climate change and economics
168757125	climate change factors
168757125	climate change in popular culture
168757125	evidence for climatic change
168757125	examples of climate change
168757125	fossil fuels
168757125	glacial geology
168757125	glaciation
168757125	historical records
168757125	human influences on climate change
168757125	interplay of factors
168757125	land use
168757125	livestock
168757125	non-climate factors driving climate change
168757125	ocean variability
168757125	orbital variations
168757125	other links
168757125	plate tectonics
168757125	pollen analysis
168757125	public administrations and organizations
168757125	references
168757125	see also
168757125	solar variation
168757125	the memory of climate
168757125	variations within the earth's climate
168757125	volcanism
168757168	abstract
168757168	beetles
168757168	climate change and biodiversity
168757168	climate change and economics
168757168	climate change factors
168757168	climate change in popular culture
168757168	evidence for climatic change
168757168	examples of climate change
168757168	fossil fuels
168757168	glacial geology
168757168	glaciation
168757168	historical records
168757168	human influences on climate change
168757168	interplay of factors
168757168	land use
168757168	livestock
168757168	non-climate factors driving climate change
168757168	ocean variability
168757168	orbital variations
168757168	other links
168757168	plate tectonics
168757168	pollen analysis
168757168	public administrations and organizations
168757168	references
168757168	see also
168757168	solar variation
168757168	the memory of climate
168757168	variations within the earth's climate
168757168	volcanism
168758008	abstract
168758008	beetles
168758008	climate change and biodiversity
168758008	climate change and economics
168758008	climate change factors
168758008	climate change in popular culture
168758008	evidence for climatic change
168758008	examples of climate change
168758008	fossil fuels
168758008	glacial geology
168758008	glaciation
168758008	historical records
168758008	human influences on climate change
168758008	interplay of factors
168758008	land use
168758008	livestock
168758008	non-climate factors driving climate change
168758008	ocean variability
168758008	orbital variations
168758008	other links
168758008	plate tectonics
168758008	pollen analysis
168758008	public administrations and organizations
168758008	references
168758008	see also
168758008	solar variation
168758008	the memory of climate
168758008	variations within the earth's climate
168758008	volcanism
168761251	abstract
168761251	beetles
168761251	climate change and biodiversity
168761251	climate change and economics
168761251	climate change factors
168761251	climate change in popular culture
168761251	evidence for climatic change
168761251	examples of climate change
168761251	fossil fuels
168761251	glacial geology
168761251	glaciation
168761251	historical records
168761251	human influences on climate change
168761251	interplay of factors
168761251	land use
168761251	livestock
168761251	non-climate factors driving climate change
168761251	ocean variability
168761251	orbital variations
168761251	other links
168761251	plate tectonics
168761251	pollen analysis
168761251	public administrations and organizations
168761251	references
168761251	see also
168761251	solar variation
168761251	the memory of climate
168761251	variations within the earth's climate
168761251	volcanism
169389357	other links
169401718	ocean variability
169401718	path of sharks during global warming
169402191	ocean variability
169402191	path of sharks during global warming
169409654	other links
169633817	abstract
169633817	beetles
169633817	climate change and biodiversity
169633817	climate change and economics
169633817	climate change factors
169633817	climate change in popular culture
169633817	evidence for climatic change
169633817	examples of climate change
169633817	fossil fuels
169633817	glacial geology
169633817	glaciation
169633817	historical records
169633817	human influences on climate change
169633817	interplay of factors
169633817	land use
169633817	livestock
169633817	non-climate factors driving climate change
169633817	ocean variability
169633817	orbital variations
169633817	other links
169633817	plate tectonics
169633817	pollen analysis
169633817	public administrations and organizations
169633817	references
169633817	see also
169633817	solar variation
169633817	the memory of climate
169633817	variations within the earth's climate
169633817	volcanism
169633857	abstract
169633857	beetles
169633857	climate change and biodiversity
169633857	climate change and economics
169633857	climate change factors
169633857	climate change in popular culture
169633857	evidence for climatic change
169633857	examples of climate change
169633857	fossil fuels
169633857	glacial geology
169633857	glaciation
169633857	historical records
169633857	human influences on climate change
169633857	interplay of factors
169633857	land use
169633857	livestock
169633857	non-climate factors driving climate change
169633857	ocean variability
169633857	orbital variations
169633857	other links
169633857	plate tectonics
169633857	pollen analysis
169633857	public administrations and organizations
169633857	references
169633857	see also
169633857	solar variation
169633857	the memory of climate
169633857	variations within the earth's climate
169633857	volcanism
169811517	non-climate factors driving climate change
169811517	plate tectonics
169811571	non-climate factors driving climate change
169811571	plate tectonics
170028521	other links
170030487	other links
170128759	public administrations and organizations
170151456	public administrations and organizations
170339224	abstract
170339224	beetles
170339224	climate change and biodiversity
170339224	climate change and economics
170339224	climate change factors
170339224	climate change in popular culture
170339224	evidence for climatic change
170339224	examples of climate change
170339224	fossil fuels
170339224	glacial geology
170339224	glaciation
170339224	historical records
170339224	human influences on climate change
170339224	interplay of factors
170339224	land use
170339224	livestock
170339224	non-climate factors driving climate change
170339224	ocean variability
170339224	orbital variations
170339224	other links
170339224	plate tectonics
170339224	pollen analysis
170339224	public administrations and organizations
170339224	references
170339224	see also
170339224	solar variation
170339224	the memory of climate
170339224	variations within the earth's climate
170339224	volcanism
170339245	abstract
170339245	beetles
170339245	climate change and biodiversity
170339245	climate change and economics
170339245	climate change factors
170339245	climate change in popular culture
170339245	evidence for climatic change
170339245	examples of climate change
170339245	fossil fuels
170339245	glacial geology
170339245	glaciation
170339245	historical records
170339245	human influences on climate change
170339245	interplay of factors
170339245	land use
170339245	livestock
170339245	non-climate factors driving climate change
170339245	ocean variability
170339245	orbital variations
170339245	other links
170339245	plate tectonics
170339245	pollen analysis
170339245	public administrations and organizations
170339245	references
170339245	see also
170339245	solar variation
170339245	the memory of climate
170339245	variations within the earth's climate
170339245	volcanism
170339605	abstract
170339605	beetles
170339605	climate change and biodiversity
170339605	climate change and economics
170339605	climate change factors
170339605	climate change in popular culture
170339605	evidence for climatic change
170339605	examples of climate change
170339605	fossil fuels
170339605	glacial geology
170339605	glaciation
170339605	historical records
170339605	human influences on climate change
170339605	interplay of factors
170339605	land use
170339605	livestock
170339605	non-climate factors driving climate change
170339605	ocean variability
170339605	orbital variations
170339605	other links
170339605	plate tectonics
170339605	pollen analysis
170339605	public administrations and organizations
170339605	references
170339605	see also
170339605	solar variation
170339605	the memory of climate
170339605	variations within the earth's climate
170339605	volcanism
170339625	abstract
170339625	beetles
170339625	climate change and biodiversity
170339625	climate change and economics
170339625	climate change factors
170339625	climate change in popular culture
170339625	evidence for climatic change
170339625	examples of climate change
170339625	fossil fuels
170339625	glacial geology
170339625	glaciation
170339625	historical records
170339625	human influences on climate change
170339625	interplay of factors
170339625	land use
170339625	livestock
170339625	non-climate factors driving climate change
170339625	ocean variability
170339625	orbital variations
170339625	other links
170339625	plate tectonics
170339625	pollen analysis
170339625	public administrations and organizations
170339625	references
170339625	see also
170339625	solar variation
170339625	the memory of climate
170339625	variations within the earth's climate
170339625	volcanism
170905536	glaciation
170905536	ocean variability
170905536	the memory of climate
170905536	variations within the earth's climate
170906909	glaciation
170906909	ocean variability
170906909	the memory of climate
170906909	variations within the earth's climate
171088518	abstract
171089642	abstract
171136537	pollen analysis
171212669	abstract
171212669	beetles
171212669	climate change and biodiversity
171212669	climate change and economics
171212669	climate change factors
171212669	climate change in popular culture
171212669	evidence for climatic change
171212669	examples of climate change
171212669	fossil fuels
171212669	glacial geology
171212669	glaciation
171212669	historical records
171212669	human influences on climate change
171212669	interplay of factors
171212669	land use
171212669	livestock
171212669	non-climate factors driving climate change
171212669	ocean variability
171212669	orbital variations
171212669	other links
171212669	plate tectonics
171212669	pollen analysis
171212669	public administrations and organizations
171212669	references
171212669	see also
171212669	solar variation
171212669	the memory of climate
171212669	variations within the earth's climate
171212669	volcanism
171212700	abstract
171212700	beetles
171212700	climate change and biodiversity
171212700	climate change and economics
171212700	climate change factors
171212700	climate change in popular culture
171212700	evidence for climatic change
171212700	examples of climate change
171212700	fossil fuels
171212700	glacial geology
171212700	glaciation
171212700	historical records
171212700	human influences on climate change
171212700	interplay of factors
171212700	land use
171212700	livestock
171212700	non-climate factors driving climate change
171212700	ocean variability
171212700	orbital variations
171212700	other links
171212700	plate tectonics
171212700	pollen analysis
171212700	public administrations and organizations
171212700	references
171212700	see also
171212700	solar variation
171212700	the memory of climate
171212700	variations within the earth's climate
171212700	volcanism
171213200	orbital variations
171213230	orbital variations
171213555	abstract
171213555	beetles
171213555	climate change and biodiversity
171213555	climate change and economics
171213555	climate change factors
171213555	climate change in popular culture
171213555	evidence for climatic change
171213555	examples of climate change
171213555	fossil fuels
171213555	glacial geology
171213555	glaciation
171213555	historical records
171213555	human influences on climate change
171213555	interplay of factors
171213555	land use
171213555	livestock
171213555	non-climate factors driving climate change
171213555	ocean variability
171213555	orbital variations
171213555	other links
171213555	plate tectonics
171213555	pollen analysis
171213555	public administrations and organizations
171213555	references
171213555	see also
171213555	solar variation
171213555	the memory of climate
171213555	variations within the earth's climate
171213555	volcanism
171213578	abstract
171213578	beetles
171213578	climate change and biodiversity
171213578	climate change and economics
171213578	climate change factors
171213578	climate change in popular culture
171213578	evidence for climatic change
171213578	examples of climate change
171213578	fossil fuels
171213578	glacial geology
171213578	glaciation
171213578	historical records
171213578	human influences on climate change
171213578	interplay of factors
171213578	land use
171213578	livestock
171213578	non-climate factors driving climate change
171213578	ocean variability
171213578	orbital variations
171213578	other links
171213578	plate tectonics
171213578	pollen analysis
171213578	public administrations and organizations
171213578	references
171213578	see also
171213578	solar variation
171213578	the memory of climate
171213578	variations within the earth's climate
171213578	volcanism
171740339	climate change and biodiversity
171771973	abstract
172338428	glacial geology
172340613	glacial geology
172375129	ice core analysis
172403565	abstract
172403565	glaciation
172403565	non-climate factors driving climate change
172403565	ocean variability
172403565	plate tectonics
172403565	solar variation
172403565	the memory of climate
172403586	abstract
172403586	glaciation
172403586	non-climate factors driving climate change
172403586	ocean variability
172403586	plate tectonics
172403586	solar variation
172403586	the memory of climate
172568907	ice core analysis
172572909	ice core analysis
172572909	past 740,000 years temperature profile from ice core
172577052	ice core analysis
172577052	past 20,000 years temperature profile from ice core
172578101	past 20,000 years temperature profile from ice core
172578898	ice core analysis
172578898	past 740,000 years temperature profile from ice core
172582208	ice core analysis
172673477	pollen analysis
172673592	pollen analysis
172981955	ocean variability
173272600	greenhouse gases
173272600	non-climate factors driving climate change
173272688	greenhouse gases
173272688	non-climate factors driving climate change
173557094	abstract
173557094	beetles
173557094	climate change and biodiversity
173557094	climate change and economics
173557094	climate change factors
173557094	climate change in popular culture
173557094	evidence for climatic change
173557094	examples of climate change
173557094	fossil fuels
173557094	glacial geology
173557094	glaciation
173557094	historical records
173557094	human influences on climate change
173557094	interplay of factors
173557094	land use
173557094	livestock
173557094	non-climate factors driving climate change
173557094	ocean variability
173557094	orbital variations
173557094	other links
173557094	plate tectonics
173557094	pollen analysis
173557094	public administrations and organizations
173557094	references
173557094	see also
173557094	solar variation
173557094	the memory of climate
173557094	variations within the earth's climate
173557094	volcanism
173557118	abstract
173557118	beetles
173557118	climate change and biodiversity
173557118	climate change and economics
173557118	climate change factors
173557118	climate change in popular culture
173557118	evidence for climatic change
173557118	examples of climate change
173557118	fossil fuels
173557118	glacial geology
173557118	glaciation
173557118	historical records
173557118	human influences on climate change
173557118	interplay of factors
173557118	land use
173557118	livestock
173557118	non-climate factors driving climate change
173557118	ocean variability
173557118	orbital variations
173557118	other links
173557118	plate tectonics
173557118	pollen analysis
173557118	public administrations and organizations
173557118	references
173557118	see also
173557118	solar variation
173557118	the memory of climate
173557118	variations within the earth's climate
173557118	volcanism
173642071	other links
173690519	other links
173691058	other links
173692698	other links
173693193	other links
173831647	abstract
173840202	abstract
173909040	other links
173909894	other links
174428674	other links
174431222	other links
174483129	abstract
174483129	beetles
174483129	climate change and biodiversity
174483129	climate change and economics
174483129	climate change factors
174483129	climate change in popular culture
174483129	evidence for climatic change
174483129	examples of climate change
174483129	fossil fuels
174483129	glacial geology
174483129	glaciation
174483129	historical records
174483129	human influences on climate change
174483129	interplay of factors
174483129	land use
174483129	livestock
174483129	non-climate factors driving climate change
174483129	ocean variability
174483129	orbital variations
174483129	other links
174483129	plate tectonics
174483129	pollen analysis
174483129	public administrations and organizations
174483129	references
174483129	see also
174483129	solar variation
174483129	the memory of climate
174483129	variations within the earth's climate
174483129	volcanism
174483176	abstract
174483176	beetles
174483176	climate change and biodiversity
174483176	climate change and economics
174483176	climate change factors
174483176	climate change in popular culture
174483176	evidence for climatic change
174483176	examples of climate change
174483176	fossil fuels
174483176	glacial geology
174483176	glaciation
174483176	historical records
174483176	human influences on climate change
174483176	interplay of factors
174483176	land use
174483176	livestock
174483176	non-climate factors driving climate change
174483176	ocean variability
174483176	orbital variations
174483176	other links
174483176	plate tectonics
174483176	pollen analysis
174483176	public administrations and organizations
174483176	references
174483176	see also
174483176	solar variation
174483176	the memory of climate
174483176	variations within the earth's climate
174483176	volcanism
175727164	public administrations and organizations
175888842	public administrations and organizations
176105459	evidence for climatic change
176106189	evidence for climatic change
176168520	other links
176169134	other links
176361382	interplay of factors
176361382	livestock
176361506	interplay of factors
176361506	livestock
176361573	glaciation
176361573	ocean variability
176361573	the memory of climate
176361573	variations within the earth's climate
176361880	glaciation
176361880	ocean variability
176361880	the memory of climate
176361880	variations within the earth's climate
176519441	abstract
176528933	glaciation
176529005	glaciation
176715167	human influences on climate change
176724504	climate change and economics
176724504	non-climate factors driving climate change
176726035	climate change and economics
176726035	non-climate factors driving climate change
176744330	abstract
176744672	abstract
176799966	climate change and biodiversity
177154453	livestock
177213562	livestock
177377941	abstract
177377941	cement manufacture
177377941	interplay of factors
177377941	land use
177377941	livestock
177377941	monitoring the current status of climate
177377941	orbital variations
177377941	volcanism
177379180	other links
177446377	climate change and biodiversity
177446377	glacial geology
177446377	pollen analysis
177446377	see also
177449448	other links
177450705	other links
177468035	see also
177891768	public administrations and organizations
177891816	public administrations and organizations
178169409	climate change in popular culture
178181501	climate change in popular culture
178348825	public administrations and organizations
178380251	human influences on climate change
178390046	human influences on climate change
178513222	climate change and economics
178721496	fossil fuels
178732775	other links
178781059	fossil fuels
178781059	human influences on climate change
178781287	fossil fuels
178781287	human influences on climate change
178924301	see also
178982360	see also
179237939	abstract
179239490	abstract
179241473	abstract
179241473	beetles
179241473	cement manufacture
179241473	climate change and biodiversity
179241473	climate change factors
179241473	climate change in popular culture
179241473	evidence for climatic change
179241473	examples of climate change
179241473	fossil fuels
179241473	glacial geology
179241473	glaciation
179241473	historical records
179241473	human influences on climate change
179241473	interplay of factors
179241473	land use
179241473	livestock
179241473	monitoring the current status of climate
179241473	non-climate factors driving climate change
179241473	ocean variability
179241473	orbital variations
179241473	other links
179241473	plate tectonics
179241473	pollen analysis
179241473	public administrations and organizations
179241473	references
179241473	see also
179241473	solar variation
179241473	the memory of climate
179241473	variations within the earth's climate
179241473	volcanism
179241492	abstract
179241492	beetles
179241492	cement manufacture
179241492	climate change and biodiversity
179241492	climate change factors
179241492	climate change in popular culture
179241492	evidence for climatic change
179241492	examples of climate change
179241492	fossil fuels
179241492	glacial geology
179241492	glaciation
179241492	historical records
179241492	human influences on climate change
179241492	interplay of factors
179241492	land use
179241492	livestock
179241492	monitoring the current status of climate
179241492	non-climate factors driving climate change
179241492	ocean variability
179241492	orbital variations
179241492	other links
179241492	plate tectonics
179241492	pollen analysis
179241492	public administrations and organizations
179241492	references
179241492	see also
179241492	solar variation
179241492	the memory of climate
179241492	variations within the earth's climate
179241492	volcanism
179924542	non-climate factors driving climate change
179953428	non-climate factors driving climate change
180080656	climate change in popular culture
180119948	climate change in popular culture
180518538	other links
180534852	other links
180555013	beetles
180558034	beetles
180745550	see also
180766477	climate change and biodiversity
180766477	evidence for climatic change
180766477	pollen analysis
180875300	climate change and biodiversity
180875300	evidence for climatic change
180875300	fossil fuels
180875300	pollen analysis
181251842	solar variation
181257865	climate change and biodiversity
181257865	evidence for climatic change
181257865	pollen analysis
181265327	climate change and biodiversity
181265327	evidence for climatic change
181265327	pollen analysis
181269866	climate change and biodiversity
181269866	evidence for climatic change
181269866	pollen analysis
181271500	climate change and biodiversity
181271500	evidence for climatic change
181271500	pollen analysis
182480110	see also
182935051	other links
182947892	abstract
182948503	abstract
183005624	other links
183270953	see also
184199754	human influences on climate change
184202737	human influences on climate change
184783938	cement manufacture
184783938	land use
184783938	non-climate factors driving climate change
184783938	you smell
184785228	cement manufacture
184785228	land use
184785228	non-climate factors driving climate change
184785228	you smell
185469938	climate change factors
185469938	gay
185469938	gayer
185469938	gayest
185469938	glaciation
185469938	variations within the earth's climate
185469948	climate change factors
185469948	gay
185469948	gayer
185469948	gayest
185469948	glaciation
185469948	variations within the earth's climate
185592249	see also
185592348	see also
186214535	beetles
186214535	evidence for climatic change
186214535	non-climate factors driving climate change
186214535	references
186214535	see also
186345449	abstract
186359348	abstract
186840146	interplay of factors
186840146	monitoring the current status of climate
186841293	interplay of factors
186841293	monitoring the current status of climate
187400007	interplay of factors
187589752	climate change and biodiversity
187589752	notes
187589752	other links
187589752	public administrations and organizations
187630445	climate change in popular culture
187672764	glaciation
187672766	glaciation
187672926	aerosols
187672943	aerosols
187897905	external links
187898184	external links
188080988	abstract
188080988	beetles
188080988	cement manufacture
188080988	climate change and biodiversity
188080988	climate change factors
188080988	evidence for climatic change
188080988	examples of climate change
188080988	fossil fuels
188080988	glacial geology
188080988	glaciation
188080988	historical records
188080988	human influences on climate change
188080988	interplay of factors
188080988	land use
188080988	livestock
188080988	monitoring the current status of climate
188080988	non-climate factors driving climate change
188080988	notes
188080988	ocean variability
188080988	orbital variations
188080988	plate tectonics
188080988	pollen analysis
188080988	see also
188080988	solar variation
188080988	the memory of climate
188080988	variations within the earth's climate
188080988	volcanism
188081016	abstract
188081016	beetles
188081016	cement manufacture
188081016	climate change and biodiversity
188081016	climate change factors
188081016	evidence for climatic change
188081016	examples of climate change
188081016	fossil fuels
188081016	glacial geology
188081016	glaciation
188081016	historical records
188081016	human influences on climate change
188081016	interplay of factors
188081016	land use
188081016	livestock
188081016	monitoring the current status of climate
188081016	non-climate factors driving climate change
188081016	notes
188081016	ocean variability
188081016	orbital variations
188081016	plate tectonics
188081016	pollen analysis
188081016	see also
188081016	solar variation
188081016	the memory of climate
188081016	variations within the earth's climate
188081016	volcanism
189096767	abstract
189099351	abstract
189220638	ben is a gay
189220638	climate change factors
189220690	ben is a gay
189220690	climate change factors
189220800	climate change factors
189220805	climate change factors
189221029	''' dan dey is gay'''
189221029	variations within the earth's climate
189221038	''' dan dey is gay'''
189221038	variations within the earth's climate
189221401	abstract
189221401	beetles
189221401	cement manufacture
189221401	climate change and biodiversity
189221401	climate change factors
189221401	evidence for climatic change
189221401	examples of climate change
189221401	fossil fuels
189221401	glacial geology
189221401	glaciation
189221401	historical records
189221401	human influences on climate change
189221401	interplay of factors
189221401	land use
189221401	livestock
189221401	monitoring the current status of climate
189221401	non-climate factors driving climate change
189221401	notes
189221401	ocean variability
189221401	orbital variations
189221401	plate tectonics
189221401	pollen analysis
189221401	see also
189221401	solar variation
189221401	the memory of climate
189221401	variations within the earth's climate
189221401	volcanism
189221410	abstract
189221410	beetles
189221410	cement manufacture
189221410	climate change and biodiversity
189221410	climate change factors
189221410	evidence for climatic change
189221410	examples of climate change
189221410	fossil fuels
189221410	glacial geology
189221410	glaciation
189221410	historical records
189221410	human influences on climate change
189221410	interplay of factors
189221410	land use
189221410	livestock
189221410	monitoring the current status of climate
