rev_id	rev_page	rev_text_id	rev_comment	rev_user	rev_user_text	rev_timestamp	rev_minor_edit	rev_deleted	rev_len	rev_parent_id	rev_sha1
72406667	5042951	0	ISBN formatting &/or general fixes  using [[WP:AWB|AWB]]	433328	SmackBot	20060828155621	1	0	66469	72395471	f43cjxmxnk3jiuc66gviykslc0n56vm
72412637	5042951	0	/* Solar variation theory */ Note on Total Solar Irradiance	0	81.157.60.217	20060828162857	0	0	66878	72406667	6sru0klki9s3xg2vrpx361wg9m3t4jt
72416180	5042951	0	rv vague and unsourced material on solar variability	546032	Raymond arritt	20060828164859	0	0	66469	72412637	f43cjxmxnk3jiuc66gviykslc0n56vm
72443458	5042951	0		0	65.173.228.60	20060828190943	0	0	60217	72416180	3xl24omk05k9dr70fl0fq8aye0sf9xo
72443528	5042951	0	BOT - Reverted edits by [[Special:contributions/65.173.228.60|65.173.228.60]] {[[User:VoABot_II/Help#Reasons_why_VoABot_II_reverts_edits|vandalism]]}.	1879647	VoABot II	20060828191004	1	0	66469	72443458	f43cjxmxnk3jiuc66gviykslc0n56vm
72495403	5042951	0		0	24.117.143.49	20060828233428	0	0	66481	72443528	95xzku99eb9r2g7izzeb5lcqe7cwdnx
72495460	5042951	0	Reverted edits by [[Special:Contributions/24.117.143.49|24.117.143.49]] ([[User talk:24.117.143.49|talk]]) to version 72443528 by VoABot II using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060828233444	1	0	66469	72495403	f43cjxmxnk3jiuc66gviykslc0n56vm
72497395	5042951	0	citing source and would like to note that I'm not blindly citing sources, the talk page has it under the pending tasks and seemed like as a consensus	260740	SirGrant	20060828234429	0	0	66582	72495460	axm9iya8g3mc22a3htminmwg4s17mnt
72498822	5042951	0	cite	260740	SirGrant	20060828235157	0	0	66956	72497395	5s7ikaf84xjq2i173ul1bodj95ku2ee
72499299	5042951	0	fixing a cite glitch	260740	SirGrant	20060828235427	0	0	66955	72498822	iu7zho3o2embebmg88f0b7lkml9j3sq
72500431	5042951	0	minor fix according to wikipedia cite	260740	SirGrant	20060829000029	0	0	66957	72499299	lbrzw48aeel4zc7ukmwnb4r85nx21mi
72500653	5042951	0	reverting for now I can't fix the glitch	260740	SirGrant	20060829000136	0	0	66582	72500431	axm9iya8g3mc22a3htminmwg4s17mnt
72501794	5042951	0	changing the link for now to the direct UNFCCC website instead of one that quotes it	260740	SirGrant	20060829000745	0	0	66609	72500653	fre0up2jp3k258e7dxsr3hijv2j7g6u
72503328	5042951	0	reverting all my edits will come back to fix it later	260740	SirGrant	20060829001524	0	0	66469	72501794	f43cjxmxnk3jiuc66gviykslc0n56vm
72507625	5042951	0	trying something	260740	SirGrant	20060829003916	0	0	66044	72503328	mi5tjco85yr6lxtiee6d3vz0v6uacbo
72507880	5042951	0	gonna try to find the fix for this since the first <ref> is starting at [6]	260740	SirGrant	20060829004044	0	0	66609	72507625	fre0up2jp3k258e7dxsr3hijv2j7g6u
72508255	5042951	0	test	260740	SirGrant	20060829004249	0	0	64824	72507880	je6om1e239hj8mmerr3m9d6szqb9kuy
72508469	5042951	0	no dice	260740	SirGrant	20060829004349	0	0	66609	72508255	fre0up2jp3k258e7dxsr3hijv2j7g6u
72509015	5042951	0	test1	260740	SirGrant	20060829004652	0	0	64526	72508469	d225b6m4tfnkwm268lryte23y9x4uug
72509108	5042951	0	revert	260740	SirGrant	20060829004726	0	0	66609	72509015	fre0up2jp3k258e7dxsr3hijv2j7g6u
72758572	5042951	0	Inserted phrases to include skeptic views and wider perspectives	0	24.5.87.214	20060830044146	0	0	67665	72509108	qgkw7q0nw5565rx4jh3pu1oia01enhk
72763932	5042951	0	reverted vandalism.  Edits made article POV and redundant.  E.G. of course it is "an increase in the 'measured' temperature."  'Measured' is redundant	1972969	Brusegadi	20060830053145	0	0	66616	72758572	qywqnvvesezkmd8cncetb1jcd1chkuf
72764146	5042951	0		1972969	Brusegadi	20060830053355	1	0	66613	72763932	4neygwdvokj719x8ilfy5r125v0ck0g
72845250	5042951	0		0	207.203.167.10	20060830164106	0	0	66613	72764146	1eoqim7o7zb49tc95xbk3oz6wjh5oun
72845518	5042951	0	Reverted edits by [[Special:Contributions/207.203.167.10|207.203.167.10]] ([[User Talk:207.203.167.10lTalk]]) to last version by Brusegadi	1026782	Daniel5127	20060830164246	1	0	66613	72845250	4neygwdvokj719x8ilfy5r125v0ck0g
72848689	5042951	0	/* Other related issues */	2118016	JohnDziak	20060830170257	0	0	67664	72845518	7ckpfpkxr9tkss1y3rxi4q4570n6srh
72849213	5042951	0	/* Possible self-compounding effects */	2118016	JohnDziak	20060830170615	1	0	67717	72848689	k6l4zq43rl3gckm4j0j7zq03wzcl87e
72859164	5042951	0	/* Possible compounding effects */	2118016	JohnDziak	20060830180402	1	0	67713	72849213	r2bru927lkr8bdgwadwla56oaba8njt
72889192	5042951	0	/* Other */  Added globalwarmingnews.com	1452248	Webchat	20060830204059	1	0	67815	72859164	45gw69p2i81p4cvk3mlere8v3jsfvjy
72890298	5042951	0	rv Google-ad site	507787	Ohnoitsjamie	20060830204608	0	0	67713	72889192	r2bru927lkr8bdgwadwla56oaba8njt
72905592	5042951	0		0	128.118.14.216	20060830220554	0	0	67926	72890298	0otsexamb0h25zzz5s84ttl7yn7g32t
72907248	5042951	0	/* Miniature Rock Glaciers */	0	192.131.1.129	20060830221437	0	0	67926	72905592	fq16xhfmjuenhq2sb3iv1t92dshzqhv
72908777	5042951	0		0	128.118.14.216	20060830222304	0	0	67996	72907248	jo4rm31392wqnwnfwu87hbn5c43wyhv
72909630	5042951	0		0	128.118.14.216	20060830222750	0	0	67945	72908777	k5i7ry55pqma4iiiyx71hphd7xm5ktc
72927302	5042951	0		0	218.214.6.233	20060831001145	0	0	68019	72909630	mby8216axr9vf9e7cxwlnbw7xpp79mb
72927612	5042951	0	Rv. Vandalism	28522	Stephan Schulz	20060831001334	0	0	67945	72927302	k5i7ry55pqma4iiiyx71hphd7xm5ktc
72927745	5042951	0		0	218.214.6.233	20060831001417	0	0	67956	72927612	a81jlp0rlmqjh2audlo2m0uwn3zgpte
72928109	5042951	0		0	218.214.6.233	20060831001617	0	0	68060	72927745	cb3djw0xo861ub5bk7u3sxb63v2m6yi
72928235	5042951	0		0	218.214.6.233	20060831001655	0	0	68060	72928109	e1pqcmgtr71qzha36bchtzcciegx1n3
72928270	5042951	0	Reverted edits by [[Special:Contributions/218.214.6.233|218.214.6.233]] ([[User talk:218.214.6.233|talk]]) to last version by Stephan Schulz	603177	Can't sleep, clown will eat me	20060831001708	1	0	67945	72928235	k5i7ry55pqma4iiiyx71hphd7xm5ktc
73033126	5042951	0	/* Possible compounding effects */	2118016	JohnDziak	20060831150035	0	0	67376	72928270	8408n1ir4o8zp1s9s8de6iiwb0nfoae
73034436	5042951	0	/* Possible compounding effects */	2118016	JohnDziak	20060831150846	0	0	67388	73033126	bsfpzv7o270nm9gpzneacpqh1g17tnq
73034984	5042951	0		0	165.139.44.161	20060831151218	0	0	66831	73034436	7id7noxzob09gpvn6gkhs9xf2lgs5f9
73035238	5042951	0		0	165.139.44.161	20060831151354	0	0	66789	73034984	qzu6acxidg7qksr7al8d3azj9j9zek5
73035329	5042951	0	rvv by 165.139.44.161	200121	Bikeable	20060831151423	0	0	67388	73035238	bsfpzv7o270nm9gpzneacpqh1g17tnq
73035659	5042951	0		0	165.139.44.161	20060831151620	0	0	67464	73035329	drvkwr2jtwvf7awo1ewg2m49oj81rzf
73036013	5042951	0	rv to last version by bikeable	1776723	Hello32020	20060831151834	0	0	67388	73035659	bsfpzv7o270nm9gpzneacpqh1g17tnq
73075731	5042951	0	/* Alternative theories */	0	24.213.132.9	20060831190539	0	0	67500	73036013	p3z04uy1h1wzwcoa8y50ko99qvu1eub
73084521	5042951	0	/* Alternative theories */	0	68.208.220.74	20060831195538	0	0	67497	73075731	kffk4t6veo8c3lmys4nuyj459assyrx
73085023	5042951	0	rv "bias" added by 68.208.220.74	200121	Bikeable	20060831195847	0	0	67500	73084521	p3z04uy1h1wzwcoa8y50ko99qvu1eub
73087915	5042951	0	/* Alternative theories */	0	68.208.220.74	20060831201518	0	0	67505	73085023	ad7580vqnk8dsudd4hmkk1796hpepfz
73088029	5042951	0	Reverted edits by [[Special:Contributions/68.208.220.74|68.208.220.74]] ([[User talk:68.208.220.74|talk]]) to version 73085023 by Bikeable using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060831201559	1	0	67500	73087915	p3z04uy1h1wzwcoa8y50ko99qvu1eub
73119322	5042951	0	/* Other */  globalwarminginthenews.com is *not* a google ad site as Ohnoitsjamie seems to think - it is part of peakoilinthenews.com - are all sites banned that have a google ad strip at the bottom?	1452248	Webchat	20060831230757	0	0	67598	73088029	pukmok9e2kdld90ligntqtrn4t5mi6z
73120865	5042951	0	/* Other related issues */	0	202.47.114.59	20060831231755	0	0	60123	73119322	jsmow5ya7os71pwz9znl7l183gagjqe
73120905	5042951	0	Reverted edits by [[Special:Contributions/202.47.114.59|202.47.114.59]] ([[User talk:202.47.114.59|talk]]) to version 73119322 by Webchat using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060831231811	1	0	67598	73120865	pukmok9e2kdld90ligntqtrn4t5mi6z
73120930	5042951	0	/* Causes */	0	202.47.114.59	20060831231821	0	0	67568	73120905	3x4nygcahszjkn37bg7azv0bht3j3gr
73120982	5042951	0	Reverted edits by [[Special:Contributions/202.47.114.59|202.47.114.59]] ([[User talk:202.47.114.59|talk]]) to version 73120905 by Omicronpersei8 using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060831231836	1	0	67598	73120930	pukmok9e2kdld90ligntqtrn4t5mi6z
73121530	5042951	0	rv non-notable ad-site	507787	Ohnoitsjamie	20060831232241	0	0	67500	73120982	p3z04uy1h1wzwcoa8y50ko99qvu1eub
73129763	5042951	0	/* Other */	1452248	Webchat	20060901001621	0	0	67597	73121530	gnlbe2jtr1m9t3jykh0lcrthm6ls2hf
73130074	5042951	0	Reverted edits by [[Special:Contributions/Webchat|Webchat]] ([[User talk:Webchat|talk]]) to last version by Ohnoitsjamie	507787	Ohnoitsjamie	20060901001826	1	0	67500	73129763	p3z04uy1h1wzwcoa8y50ko99qvu1eub
73198043	5042951	0		0	81.109.61.31	20060901095255	0	0	55502	73130074	kjp76ojrv5sd86n6iq552pf13y3opmg
73198295	5042951	0		0	81.109.61.31	20060901095533	0	0	54429	73198043	scrq112q3wl83xiqetwi9h5r9s3bgju
73198388	5042951	0	JS: Reverted [[Wikipedia:Vandalism|vandalism]] by [[Special:Contributions/81.109.61.31|81.109.61.31]] to last version by Ohnoitsjamie.	1749459	MER-C	20060901095619	1	0	67500	73198295	p3z04uy1h1wzwcoa8y50ko99qvu1eub
73220330	5042951	0	/* Dangerous global warming */ section added	0	80.42.41.237	20060901132810	0	0	68989	73198388	bz3gkq4ymiasqagqyn125enfno467mm
73220564	5042951	0	/* Dangerous global warming */ add links to dates	0	80.42.41.237	20060901132957	0	0	69000	73220330	jm2zux5hbkrhwfccc218j3yhodbftyi
73220769	5042951	0	/* Dangerous global warming */	0	80.42.41.237	20060901133135	0	0	68999	73220564	3xm5y7uujewtqm7fvjqsnytn5aprku7
73221440	5042951	0	/* Dangerous global warming */	0	80.42.41.237	20060901133637	0	0	68995	73220769	2cemfr1dbqxftib4sdkmgdknz6bs1hq
73225766	5042951	0	/* Dangerous global warming */ change from 3ppm to 2ppm, a better (linear) estimate per http://www.cmdl.noaa.gov/ccgg/trends/	79741	Spiffy sperry	20060901141025	0	0	68994	73221440	prth3xy6jqttohzia6u65qs56xlgutn
73233688	5042951	0	/* Causes */	0	209.205.183.250	20060901150808	0	0	69059	73225766	fjfcq0bgrazr53fl5evm0qiozd8bin7
73233793	5042951	0	revert: nonsense edit	764407	Kuru	20060901150845	0	0	68994	73233688	prth3xy6jqttohzia6u65qs56xlgutn
73262038	5042951	0	/* External links */	1972969	Brusegadi	20060901181553	0	0	68994	73233793	2gdbwvuqy2jafyyrnqr6rsi8xxcxz4d
73282353	5042951	0		0	151.164.161.102	20060901202044	0	0	69067	73262038	asv32bmcai2iqdz7rxkwf0k54c6kv0c
73282402	5042951	0		0	151.164.161.102	20060901202100	0	0	68810	73282353	sqn0s0nq47b4sn080ednwg3a5k3i8l5
73282494	5042951	0	Reverted edits by [[Special:Contributions/151.164.161.102|151.164.161.102]] ([[User talk:151.164.161.102|talk]]) to version 73262038 by Brusegadi using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060901202131	1	0	68994	73282402	2gdbwvuqy2jafyyrnqr6rsi8xxcxz4d
73282898	5042951	0		0	151.164.161.102	20060901202356	0	0	63282	73282494	olmsev2m01k82jhi8bs1oi15kvt9osp
73282959	5042951	0	Revert to revision 73282494 dated 2006-09-01 20:21:31 by Omicronpersei8 using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	1272505	ST47	20060901202415	0	0	68994	73282898	2gdbwvuqy2jafyyrnqr6rsi8xxcxz4d
73283438	5042951	0		0	151.164.161.102	20060901202721	0	0	68504	73282959	tgu3a6x3sklc438akzlfedgvip2nl07
73283533	5042951	0	Reverted edits by [[Special:Contributions/151.164.161.102|151.164.161.102]] ([[User_talk:151.164.161.102|talk]]) to version 73282959 by ST47 using [[WP:VPRF|VP]]	1851893	Meeples	20060901202753	1	0	68994	73283438	2gdbwvuqy2jafyyrnqr6rsi8xxcxz4d
73283964	5042951	0		0	151.164.161.102	20060901203041	0	0	68900	73283533	if2xkykdhb8e6avhaw0ufclxudfkp42
73283996	5042951	0	Reverted edits by [[Special:Contributions/151.164.161.102|151.164.161.102]] ([[User talk:151.164.161.102|talk]]) to last version by Meeples	227287	Titoxd	20060901203056	1	0	68994	73283964	2gdbwvuqy2jafyyrnqr6rsi8xxcxz4d
73310422	5042951	0	ok reverted citatin back to orgional style	260740	SirGrant	20060901233125	0	0	66790	73283996	iej2j34rsmr5j0mv1rugplm39wrg68i
73520956	5042951	0	/* Impact on glaciers */	0	203.36.91.174	20060903044231	0	0	66797	73310422	50po0m8gzxgz9nfwysa999qansvn8l9
73520981	5042951	0	Reverted edits by [[Special:Contributions/203.36.91.174|203.36.91.174]] ([[User talk:203.36.91.174|talk]]) to version 73310422 by SirGrant using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060903044244	1	0	66790	73520956	iej2j34rsmr5j0mv1rugplm39wrg68i
73611285	5042951	0	/* Responses */	0	68.48.241.146	20060903183623	0	0	66794	73520981	l3gif9efjje4uxwh9a7pwbi142wbvur
73734886	5042951	0	/* Alternative theories */	2123776	Levinche	20060904103703	0	0	66899	73611285	ja0mviyijoaqur0dsh1n5ybhm2scut6
73736186	5042951	0	I don't think that this isolated factoid fits here.	28522	Stephan Schulz	20060904105038	0	0	66794	73734886	l3gif9efjje4uxwh9a7pwbi142wbvur
73742264	5042951	0	/* Environmental refugees */	0	71.0.17.63	20060904115230	0	0	66789	73736186	28l4jbdid5bz6wsh5jl41ht6jzxcihs
73742478	5042951	0	Revert to revision 73736186 dated 2006-09-04 10:50:38 by Stephan Schulz using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	917986	Amitch	20060904115440	1	0	66794	73742264	l3gif9efjje4uxwh9a7pwbi142wbvur
73749490	5042951	0		0	82.5.94.131	20060904125646	0	0	66794	73742478	9mzvtc3kedm4q7egtbsahm02q81jl1u
73749752	5042951	0	Reverted edits by [[Special:Contributions/82.5.94.131|82.5.94.131]] ([[User talk:82.5.94.131|talk]]) to last version by Amitch	8072	William M. Connolley	20060904125910	1	0	66794	73749490	l3gif9efjje4uxwh9a7pwbi142wbvur
73775870	5042951	0	disambiguate [[glacier retreat]]	0	60.224.86.28	20060904160633	0	0	66809	73749752	rv92ikm6a83ers6dz1n28mxzecp0f6d
73872425	5042951	0	/* Spread of disease */	0	210.185.64.70	20060905024159	0	0	66821	73775870	1bvtrthk5mihj02jot1pmned3io068l
73872526	5042951	0	Reverted edits by [[Special:Contributions/210.185.64.70|210.185.64.70]] ([[User talk:210.185.64.70|talk]]) to last version by 60.224.86.28	584200	Yanksox	20060905024242	1	0	66809	73872425	rv92ikm6a83ers6dz1n28mxzecp0f6d
73930930	5042951	0	pointer to glacial retreat WP page	1868202	Skyemoor	20060905114724	1	0	66825	73872526	rul6bvtv3wxxf2gaa8yhygtutsl8iqo
73955225	5042951	0	/* Environmental refugees */	0	206.41.39.42	20060905145419	0	0	66842	73930930	5vekjrju6dr6mhjrgeialgsigjeeskt
73956610	5042951	0	rv '''''''''''''	232051	RobertG	20060905150340	1	0	66825	73955225	rul6bvtv3wxxf2gaa8yhygtutsl8iqo
74060844	5042951	0		0	210.8.215.219	20060906023814	0	0	66879	73956610	c50xyz8h0447mr95bbqyzcx1v8ooz1t
74061137	5042951	0	rv/v to last edit by RobertG , that is disconcerting	247414	TeaDrinker	20060906024024	0	0	66825	74060844	rul6bvtv3wxxf2gaa8yhygtutsl8iqo
74174519	5042951	0	/* Historical warming of the Earth */	0	67.52.216.253	20060906181538	0	0	66825	74061137	4iz1u47p4jan9wn6ly1jyve7dntgu78
74174724	5042951	0	/* Causes */	0	67.52.216.253	20060906181654	0	0	66732	74174519	qjfl3of5qatzcyx2gdtaqyspe6ngakk
74174845	5042951	0	Reverted edits by [[Special:Contributions/67.52.216.253|67.52.216.253]] ([[User talk:67.52.216.253|talk]]) to last version by TeaDrinker	94080	Aude	20060906181733	1	0	66825	74174724	rul6bvtv3wxxf2gaa8yhygtutsl8iqo
74190816	5042951	0	/* Pre-human global warming */ It's not pre-human, it's neolithic	1301909	Michael C Price	20060906195035	0	0	66856	74174845	mooz32o3i62715582fst1439582jspj
74222757	5042951	0	/* Neolithic global warming */ pre-industrial is probably better. And add a ?	8072	William M. Connolley	20060906224902	0	0	66864	74190816	dikzbixipw19u9te73cbriub3ygx4iu
74271670	5042951	0		0	210.8.215.219	20060907042251	0	0	63452	74222757	jlh4g8tc79a0dgnz3gpm3ruxiee4tq3
74271840	5042951	0	Reverted edits by [[Special:Contributions/210.8.215.219|210.8.215.219]] ([[User talk:210.8.215.219|talk]]) to last version by William M. Connolley	94080	Aude	20060907042409	1	0	66864	74271670	dikzbixipw19u9te73cbriub3ygx4iu
74341438	5042951	0	/* Scientific */ +link	37986	Giftlite	20060907150521	0	0	66973	74271840	d1290g1bzk7w9n6fzfgpd6ntgyy10dt
74341608	5042951	0	/* Scientific */	37986	Giftlite	20060907150626	1	0	66971	74341438	hffcp5w060illrze7pubgsm3mwj0dj0
74341829	5042951	0		0	83.70.66.224	20060907150744	0	0	67021	74341608	db6stlmcy2mokisoy1vy6hkyf67vnol
74342003	5042951	0	Reverted edits by [[Special:Contributions/83.70.66.224|83.70.66.224]] ([[User talk:83.70.66.224|talk]]) to last version by Giftlite	63672	PFHLai	20060907150845	1	0	66971	74341829	hffcp5w060illrze7pubgsm3mwj0dj0
74369172	5042951	0	/* Miniature Rock Glaciers */	0	70.181.76.11	20060907180122	0	0	66971	74342003	i20nemj61rccr3xx5l4gkdb9fwleoi6
74390974	5042951	0	/* Miniature Rock Glaciers */ zap greengrocer's apostrophe	546032	Raymond arritt	20060907200731	1	0	66970	74369172	b32cg7fitclxaxuuu75cnx5amw16njn
74514578	5042951	0	/* Other */	0	193.128.166.225	20060908123433	0	0	67081	74390974	rf8alsvxjew4psb0d9o9k14dcfousx9
74514730	5042951	0	/* Other */	0	193.128.166.225	20060908123543	0	0	67096	74514578	27d2y4b7cat35seld3s6h3xo94e5rum
74515217	5042951	0	/* Other */	0	193.128.166.225	20060908123950	0	0	67104	74514730	5fqcu378mh0bkbwhdcamrm7nxivoe3p
74515773	5042951	0	/* Other */ rm dubious link - most of the images have nothing to do with GW	546032	Raymond arritt	20060908124446	0	0	66970	74515217	b32cg7fitclxaxuuu75cnx5amw16njn
74538098	5042951	0	/* Possible compounding effects */	2118016	JohnDziak	20060908152529	0	0	67053	74515773	71i20ftvjdn0apsf6rwr9exozbiqoyj
74542937	5042951	0	/* References */	2118016	JohnDziak	20060908155442	0	0	67362	74538098	kcx7yc7n8gasyqj2tz3whki4kho4gak
74543166	5042951	0	/* Possible compounding effects */	2118016	JohnDziak	20060908155609	0	0	67432	74542937	b4dfq02ic7gl5p30bjrbwj2qgt7cd3z
74661878	5042951	0	+[[zh-min-nan:Choân-kiû sio-lo̍h-hoà]]	197184	Chun-hian	20060909044507	0	0	67474	74543166	o125lcfu701o3o40pd8jxpenq3fd72s
74671011	5042951	0	/* Historical warming of the Earth */  adding section about measurement methods	98363	Kghose	20060909060641	0	0	67905	74661878	dlcms8rnndj0l3hzg1skey4s0l2f2mb
74682759	5042951	0	/* Methods of measurement */ rm new section. We don't currently have any good text on this; it would be nice to have some, but this isn't it	8072	William M. Connolley	20060909081806	0	0	67476	74671011	az4c11lwhfilreub5nysu7fcpa4zwxn
74703556	5042951	0	/* References */ template fix	367011	Shinhan	20060909120739	1	0	67471	74682759	awhsukg60z44pzrbltwypksk54xdn7e
74809364	5042951	0		0	68.253.197.38	20060910000913	0	0	67600	74703556	4xqdr1qfcgsfpzv1ldfd3500lz9r3kw
74809410	5042951	0	Reverted edits by [[Special:Contributions/68.253.197.38|68.253.197.38]] ([[User talk:68.253.197.38|talk]]) to version 74703556 by Shinhan using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060910000932	1	0	67471	74809364	awhsukg60z44pzrbltwypksk54xdn7e
74817722	5042951	0		0	24.12.75.16	20060910010628	0	0	67405	74809410	bdlyzhrhs6ndj8y7997d9igs216o494
74818453	5042951	0	rv	1381279	Michael Johnson	20060910011101	0	0	67471	74817722	awhsukg60z44pzrbltwypksk54xdn7e
74848578	5042951	0	/* Other */	2197820	Hfcom	20060910045309	0	0	67522	74818453	28o1fuekmpnmq77acs41w5615xihy7x
74851065	5042951	0	rv linkspam	546032	Raymond arritt	20060910051456	0	0	67471	74848578	awhsukg60z44pzrbltwypksk54xdn7e
74852590	5042951	0	/* External links */	2197820	Hfcom	20060910052838	0	0	67521	74851065	sbr8lgeygavtfkapxgmp3i00du9wsh2
74855857	5042951	0	rv link spam	18620	SEWilco	20060910060015	0	0	67471	74852590	awhsukg60z44pzrbltwypksk54xdn7e
74861736	5042951	0	/* Dangerous global warming */	0	67.182.142.128	20060910065929	0	0	67472	74855857	g62itf0jjpvcfzw9onsiw2ghx01tjyb
74947743	5042951	0		0	195.93.21.34	20060910185922	0	0	67429	74861736	lzzg4jmczy42bpt7obbs95v0whobvft
74947898	5042951	0		0	195.93.21.34	20060910190025	0	0	67389	74947743	coyudx820372uq3oyga44eznmli3sfg
74947975	5042951	0	Revert to revision 74861736 dated 2006-09-10 06:59:29 by 67.182.142.128 using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	721359	Shushruth	20060910190105	0	0	67432	74947898	14ovpi7a0flxggnydhhspxve0mgdpcw
74948072	5042951	0	Reverted edits by [[Special:Contributions/195.93.21.34|195.93.21.34]] ([[User talk:195.93.21.34|talk]]) to version 74861736 by 67.182.142.128 using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060910190151	1	0	67472	74947975	g62itf0jjpvcfzw9onsiw2ghx01tjyb
74997792	5042951	0	/* Causes */	0	205.188.116.199	20060910233807	0	0	68011	74948072	q5m6toladaz1wewpwombar2280jw1xr
74998446	5042951	0	rvv	546032	Raymond arritt	20060910234211	0	0	67472	74997792	g62itf0jjpvcfzw9onsiw2ghx01tjyb
75007782	5042951	0		0	24.131.209.145	20060911004131	0	0	67467	74998446	3xnpgu9hl6ym3wjji51sd8sgoxar1ve
75008046	5042951	0		0	24.131.209.145	20060911004327	0	0	67472	75007782	g62itf0jjpvcfzw9onsiw2ghx01tjyb
75147319	5042951	0	/* Dangerous global warming */	0	82.33.73.69	20060911194813	0	0	67472	75008046	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75212418	5042951	0		0	203.48.145.10	20060912023426	0	0	0	75147319	phoiac9h4m842xq45sp7s6u21eteeq1
75212429	5042951	0	BOT - rv [[Special:Contributions/203.48.145.10|203.48.145.10]] ([[User talk:203.48.145.10|talk]]) to last version by 82.33.73.69	1574574	AntiVandalBot	20060912023430	1	0	67472	75212418	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75244844	5042951	0		0	24.82.193.125	20060912070735	0	0	67469	75212429	9l5tt3hj86t315sn0veo8hx344a77ua
75245434	5042951	0		0	24.82.193.125	20060912071247	0	0	67264	75244844	1pk5egtudfzk65d4vq2613zynwfuoth
75248350	5042951	0	Reverted edits by [[Special:Contributions/24.82.193.125|24.82.193.125]] ([[User talk:24.82.193.125|talk]]) to last version by AntiVandalBot	8072	William M. Connolley	20060912073931	1	0	67472	75245434	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75258421	5042951	0	/* Impact on glaciers */	0	217.33.74.20	20060912091259	0	0	67478	75248350	f54zonau83vj3cdvvaonevjx3vdfho1
75258429	5042951	0	BOT - rv [[Special:Contributions/217.33.74.20|217.33.74.20]] ([[User talk:217.33.74.20|talk]]) to last version by William M. Connolley	1574574	AntiVandalBot	20060912091303	1	0	67472	75258421	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75258897	5042951	0		0	217.33.74.20	20060912091833	0	0	0	75258429	phoiac9h4m842xq45sp7s6u21eteeq1
75258951	5042951	0	JS: Reverted [[Wikipedia:Vandalism|vandalism]] by [[Special:Contributions/217.33.74.20|217.33.74.20]] to last version by AntiVandalBot.	1749459	MER-C	20060912091912	1	0	67472	75258897	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75258958	5042951	0	/* Other */	0	193.128.166.225	20060912091915	0	0	67626	75258951	rgflw7l5jxgcmbui7jt458cd3a01inm
75258995	5042951	0	Revert to revision 75258951 dated 2006-09-12 09:19:12 by MER-C using [[:en:Wikipedia:Tools/Navigation_popups|popups]]	579189	Konstable	20060912091936	0	0	67472	75258958	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75307572	5042951	0	/* Responses */	0	194.249.0.162	20060912153723	0	0	67311	75258995	n0yut79swcipd4urjfn9gz39j5l1rbe
75307608	5042951	0	BOT - rv [[Special:Contributions/194.249.0.162|194.249.0.162]] ([[User talk:194.249.0.162|talk]]) to last version by Konstable	1574574	AntiVandalBot	20060912153734	1	0	67472	75307572	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75328169	5042951	0		0	24.82.193.125	20060912173716	0	0	67227	75307608	j6evmwb4lin6daxg43pi2m42uzpb86q
75328396	5042951	0		0	24.82.193.125	20060912173826	0	0	67256	75328169	a1dh70rxted9puxskvgwhyldja8ha65
75328636	5042951	0	rv  --  Do you have a citation to a reputable source to verify this change?	15356	Rednblu	20060912173954	1	0	67472	75328396	bbqwyhtvovkixv1ihdvhtnfljapjs9m
75335172	5042951	0	/* Climate models */ figure caption specifics	1121685	LotR	20060912181811	0	0	67531	75328636	b6zgbvag7ht7cy38a6rs9z9s1257k7l
75350611	5042951	0		0	209.42.78.20	20060912194728	0	0	67521	75335172	tk39rvwn49886p787fwjry7q47cg7jw
75350666	5042951	0	Reverted edits by [[Special:Contributions/209.42.78.20|209.42.78.20]] ([[User talk:209.42.78.20|talk]]) to version 75335172 by LotR using [[WP:SNIPE|VS]]	1353037	Omicronpersei8	20060912194746	1	0	67531	75350611	b6zgbvag7ht7cy38a6rs9z9s1257k7l
75374187	5042951	0	/* Impact on glaciers */	0	70.146.34.98	20060912215004	0	0	67564	75350666	5tk270k0lbn1rh7eio9i8gqcsw9o6gs
75374776	5042951	0	revert Spanish	302207	EWS23	20060912215259	1	0	67531	75374187	b6zgbvag7ht7cy38a6rs9z9s1257k7l
75376958	5042951	0	/* Miniature Rock Glaciers */	0	68.235.140.240	20060912220411	0	0	67593	75374776	98an4sfsta8zr9pmlfpx1n8y4iqsok6
