revision_id	section_name
76058364	nomenclature
76059006	nomenclature
76060942	historical warming of the earth
76060990	historical warming of the earth
76063433	alternative theories
76063433	causes
76063433	greenhouse gases in the atmosphere
76063433	solar variation theory
76063525	alternative theories
76063525	causes
76063525	greenhouse gases in the atmosphere
76063525	solar variation theory
76064307	references
76064352	references
76064873	impact on glaciers
76065062	impact on glaciers
76100416	biomass production
76100519	biomass production
76239472	other
76242863	alternative theories
76243421	other
76255061	alternative theories
76255741	alternative theories
76255741	climate models
76256872	alternative theories
76256872	climate models
76278802	abstract
76278802	causes
76278802	historical warming of the earth
76278802	nomenclature
76278845	abstract
76278845	causes
76278845	historical warming of the earth
76278845	nomenclature
76279365	abstract
76279365	alternative theories
76279365	biomass production
76279365	causes
76279365	destabilization of ocean currents
76279365	effects on ecosystems
76279365	environmental refugees
76279365	financial effects
76279365	greenhouse gases in the atmosphere
76279365	historical warming of the earth
76279365	impact on glaciers
76279365	miniature rock glaciers
76279365	nomenclature
76279365	opening up of the northwest passage in summer
76279365	predicted effects
76279365	responses
76279365	solar variation theory
76279365	spread of disease
76279410	abstract
76279410	alternative theories
76279410	biomass production
76279410	causes
76279410	destabilization of ocean currents
76279410	effects on ecosystems
76279410	environmental refugees
76279410	financial effects
76279410	greenhouse gases in the atmosphere
76279410	historical warming of the earth
76279410	impact on glaciers
76279410	miniature rock glaciers
76279410	nomenclature
76279410	opening up of the northwest passage in summer
76279410	predicted effects
76279410	responses
76279410	solar variation theory
76279410	spread of disease
76280994	abstract
76281048	abstract
76376622	abstract
76376622	nomenclature
76376629	abstract
76376629	nomenclature
76409356	abstract
76442535	references
76442635	references
76453896	alternative theories
76454249	alternative theories
76465271	greenhouse gases in the atmosphere
76466888	greenhouse gases in the atmosphere
76492020	abstract
76492020	alternative theories
76492020	biomass production
76492020	causes
76492020	climate models
76492020	dangerous global warming
76492020	destabilization of ocean currents
76492020	effects on ecosystems
76492020	environmental refugees
76492020	external links
76492020	financial effects
76492020	greenhouse gases in the atmosphere
76492020	historical warming of the earth
76492020	impact on glaciers
76492020	miniature rock glaciers
76492020	nomenclature
76492020	opening up of the northwest passage in summer
76492020	other
76492020	other related issues
76492020	polar ice-related links
76492020	possible compounding effects
76492020	pre-human global warming
76492020	pre-industrial global warming?
76492020	predicted effects
76492020	references
76492020	relationship to global dimming
76492020	responses
76492020	see also
76492020	solar variation theory
76492020	spread of disease
76492054	abstract
76492054	alternative theories
76492054	biomass production
76492054	causes
76492054	climate models
76492054	dangerous global warming
76492054	destabilization of ocean currents
76492054	effects on ecosystems
76492054	environmental refugees
76492054	external links
76492054	financial effects
76492054	greenhouse gases in the atmosphere
76492054	historical warming of the earth
76492054	impact on glaciers
76492054	miniature rock glaciers
76492054	nomenclature
76492054	opening up of the northwest passage in summer
76492054	other
76492054	other related issues
76492054	polar ice-related links
76492054	possible compounding effects
76492054	pre-human global warming
76492054	pre-industrial global warming?
76492054	predicted effects
76492054	references
76492054	relationship to global dimming
76492054	responses
76492054	see also
76492054	solar variation theory
76492054	spread of disease
76686971	nomenclature
76689107	nomenclature
76731302	abstract
76731302	alternative theories
76731302	biomass production
76731302	causes
76731302	climate models
76731302	dangerous global warming
76731302	destabilization of ocean currents
76731302	effects on ecosystems
76731302	environmental refugees
76731302	external links
76731302	financial effects
76731302	greenhouse gases in the atmosphere
76731302	historical warming of the earth
76731302	impact on glaciers
76731302	miniature rock glaciers
76731302	nomenclature
76731302	opening up of the northwest passage in summer
76731302	other
76731302	other related issues
76731302	polar ice-related links
76731302	possible compounding effects
76731302	pre-human global warming
76731302	pre-industrial global warming?
76731302	predicted effects
76731302	references
76731302	relationship to global dimming
76731302	responses
76731302	see also
76731302	solar variation theory
76731302	spread of disease
76731311	abstract
76731311	alternative theories
76731311	biomass production
76731311	causes
76731311	climate models
76731311	dangerous global warming
76731311	destabilization of ocean currents
76731311	effects on ecosystems
76731311	environmental refugees
76731311	external links
76731311	financial effects
76731311	greenhouse gases in the atmosphere
76731311	historical warming of the earth
76731311	impact on glaciers
76731311	miniature rock glaciers
76731311	nomenclature
76731311	opening up of the northwest passage in summer
76731311	other
76731311	other related issues
76731311	polar ice-related links
76731311	possible compounding effects
76731311	pre-human global warming
76731311	pre-industrial global warming?
76731311	predicted effects
76731311	references
76731311	relationship to global dimming
76731311	responses
76731311	see also
76731311	solar variation theory
76731311	spread of disease
76779318	abstract
76779318	alternative theories
76779318	biomass production
76779318	causes
76779318	climate models
76779318	dangerous global warming
76779318	destabilization of ocean currents
76779318	effects on ecosystems
76779318	environmental refugees
76779318	external links
76779318	financial effects
76779318	greenhouse gases in the atmosphere
76779318	historical warming of the earth
76779318	impact on glaciers
76779318	miniature rock glaciers
76779318	nomenclature
76779318	opening up of the northwest passage in summer
76779318	other
76779318	other related issues
76779318	polar ice-related links
76779318	possible compounding effects
76779318	pre-human global warming
76779318	pre-industrial global warming?
76779318	predicted effects
76779318	references
76779318	relationship to global dimming
76779318	responses
76779318	see also
76779318	solar variation theory
76779318	spread of disease
76779463	abstract
76779463	alternative theories
76779463	biomass production
76779463	causes
76779463	climate models
76779463	dangerous global warming
76779463	destabilization of ocean currents
76779463	effects on ecosystems
76779463	environmental refugees
76779463	external links
76779463	financial effects
76779463	greenhouse gases in the atmosphere
76779463	historical warming of the earth
76779463	impact on glaciers
76779463	miniature rock glaciers
76779463	nomenclature
76779463	opening up of the northwest passage in summer
76779463	other
76779463	other related issues
76779463	polar ice-related links
76779463	possible compounding effects
76779463	pre-human global warming
76779463	pre-industrial global warming?
76779463	predicted effects
76779463	references
76779463	relationship to global dimming
76779463	responses
76779463	see also
76779463	solar variation theory
76779463	spread of disease
76783237	abstract
76783464	abstract
76929419	abstract
76929493	abstract
77016332	other
77017619	other
77040799	greenhouse gases in the atmosphere
77040881	greenhouse gases in the atmosphere
77042759	abstract
77043121	abstract
77085774	other
77086654	other
77103453	abstract
77103453	other
77104095	abstract
77104095	other
77105489	other
77107712	polar ice-related links
77107712	see also
77156906	abstract
77157066	abstract
77158558	abstract
77158558	alternative theories
77158558	biomass production
77158558	causes
77158558	climate models
77158558	dangerous global warming
77158558	destabilization of ocean currents
77158558	effects on ecosystems
77158558	environmental refugees
77158558	external links
77158558	financial effects
77158558	greenhouse gases in the atmosphere
77158558	historical warming of the earth
77158558	impact on glaciers
77158558	miniature rock glaciers
77158558	nomenclature
77158558	opening up of the northwest passage in summer
77158558	other
77158558	other related issues
77158558	polar ice-related links
77158558	possible compounding effects
77158558	pre-human global warming
77158558	pre-industrial global warming?
77158558	predicted effects
77158558	references
77158558	relationship to global dimming
77158558	responses
77158558	see also
77158558	solar variation theory
77158558	spread of disease
77158617	abstract
77158617	alternative theories
77158617	biomass production
77158617	causes
77158617	climate models
77158617	dangerous global warming
77158617	destabilization of ocean currents
77158617	effects on ecosystems
77158617	environmental refugees
77158617	external links
77158617	financial effects
77158617	greenhouse gases in the atmosphere
77158617	historical warming of the earth
77158617	impact on glaciers
77158617	miniature rock glaciers
77158617	nomenclature
77158617	opening up of the northwest passage in summer
77158617	other
77158617	other related issues
77158617	polar ice-related links
77158617	possible compounding effects
77158617	pre-human global warming
77158617	pre-industrial global warming?
77158617	predicted effects
77158617	references
77158617	relationship to global dimming
77158617	responses
77158617	see also
77158617	solar variation theory
77158617	spread of disease
77171146	abstract
77171814	abstract
77248345	external links
77256105	external links
77266150	external links
77273713	external links
77279004	references
77279658	references
77369788	nomenclature
77379378	nomenclature
77420750	alternative theories
77420750	causes
77420750	greenhouse gases in the atmosphere
77420750	nomenclature
77420750	solar variation theory
77422099	alternative theories
77422099	causes
77422099	greenhouse gases in the atmosphere
77422099	nomenclature
77422099	solar variation theory
77438709	abstract
77439882	abstract
77443058	external links
77445558	external links
77455843	external links
77459504	external links
77460959	external links
77461294	external links
77470823	alternative theories
77485371	alternative theories
77506283	pre-industrial global warming?
77516660	pre-industrial global warming?
77536250	external links
77540242	external links
77557417	pre-industrial global warming?
77559398	pre-industrial global warming?
77569045	references
77661775	mitigation
77661775	responses
77702663	pre-industrial global warming?
77702663	references
77702704	pre-industrial global warming?
77702704	references
77702731	impact on glaciers
77702818	impact on glaciers
77757624	alternative theories
77757684	alternative theories
77796842	abstract
77797907	abstract
77801802	financial effects
77801802	not real?
77801975	financial effects
77801975	not real?
77849977	mitigation
77849977	ways to decrease effects of global warming
77853316	mitigation
77853316	ways to decrease effects of global warming
77890459	climate models
77890459	dangerous global warming
77890459	relationship to global dimming
77890616	climate models
77890616	dangerous global warming
77890616	relationship to global dimming
77922811	abstract
77922913	abstract
78029369	mitigation
78071929	relationship to global dimming
78071938	relationship to global dimming
78072288	spread of disease
78072301	spread of disease
78098761	abstract
78098761	alternative theories
78098761	biomass production
78098761	causes
78098761	climate models
78098761	dangerous global warming
78098761	destabilization of ocean currents
78098761	effects on ecosystems
78098761	environmental refugees
78098761	external links
78098761	financial effects
78098761	greenhouse gases in the atmosphere
78098761	historical warming of the earth
78098761	impact on glaciers
78098761	miniature rock glaciers
78098761	mitigation
78098761	nomenclature
78098761	opening up of the northwest passage in summer
78098761	other
78098761	other related issues
78098761	polar ice-related links
78098761	possible compounding effects
78098761	pre-human global warming
78098761	pre-industrial global warming?
78098761	predicted effects
78098761	references
78098761	relationship to global dimming
78098761	see also
78098761	solar variation theory
78098761	spread of disease
78098775	abstract
78098775	alternative theories
78098775	biomass production
78098775	causes
78098775	climate models
78098775	dangerous global warming
78098775	destabilization of ocean currents
78098775	effects on ecosystems
78098775	environmental refugees
78098775	external links
78098775	financial effects
78098775	greenhouse gases in the atmosphere
78098775	historical warming of the earth
78098775	impact on glaciers
78098775	miniature rock glaciers
78098775	mitigation
78098775	nomenclature
78098775	opening up of the northwest passage in summer
78098775	other
78098775	other related issues
78098775	polar ice-related links
78098775	possible compounding effects
78098775	pre-human global warming
78098775	pre-industrial global warming?
78098775	predicted effects
78098775	references
78098775	relationship to global dimming
78098775	see also
78098775	solar variation theory
78098775	spread of disease
78109706	other
78113772	other
78117368	other
78118774	other
78149530	other
78152694	other
78153230	other
78153908	other
78154385	polar ice-related links
78163383	abstract
78163383	alternative theories
78163383	biomass production
78163383	causes
78163383	climate models
78163383	dangerous global warming
78163383	destabilization of ocean currents
78163383	effects on ecosystems
78163383	environmental refugees
78163383	external links
78163383	financial effects
78163383	greenhouse gases in the atmosphere
78163383	historical warming of the earth
78163383	impact on glaciers
78163383	miniature rock glaciers
78163383	mitigation
78163383	nomenclature
78163383	opening up of the northwest passage in summer
78163383	other
78163383	other related issues
78163383	polar ice-related links
78163383	possible compounding effects
78163383	pre-human global warming
78163383	pre-industrial global warming?
78163383	predicted effects
78163383	references
78163383	relationship to global dimming
78163383	see also
78163383	solar variation theory
78163383	spread of disease
78163400	abstract
78163400	alternative theories
78163400	biomass production
78163400	causes
78163400	climate models
78163400	dangerous global warming
78163400	destabilization of ocean currents
78163400	effects on ecosystems
78163400	environmental refugees
78163400	external links
78163400	financial effects
78163400	greenhouse gases in the atmosphere
78163400	historical warming of the earth
78163400	impact on glaciers
78163400	miniature rock glaciers
78163400	mitigation
78163400	nomenclature
78163400	opening up of the northwest passage in summer
78163400	other
78163400	other related issues
78163400	polar ice-related links
78163400	possible compounding effects
78163400	pre-human global warming
78163400	pre-industrial global warming?
78163400	predicted effects
78163400	references
78163400	relationship to global dimming
78163400	see also
78163400	solar variation theory
78163400	spread of disease
78200893	other
78201866	other
78261210	pre-industrial global warming
78261210	pre-industrial global warming?
78268747	climate models
78414569	other
78415122	abstract
78415122	alternative theories
78415122	biomass production
78415122	causes
78415122	climate models
78415122	dangerous global warming
78415122	destabilization of ocean currents
78415122	effects on ecosystems
78415122	environmental refugees
78415122	external links
78415122	financial effects
78415122	greenhouse gases in the atmosphere
78415122	historical warming of the earth
78415122	impact on glaciers
78415122	miniature rock glaciers
78415122	mitigation
78415122	nomenclature
78415122	opening up of the northwest passage in summer
78415122	other
78415122	other related issues
78415122	polar ice-related links
78415122	possible compounding effects
78415122	pre-human global warming
78415122	pre-industrial global warming
78415122	predicted effects
78415122	references
78415122	relationship to global dimming
78415122	see also
78415122	solar variation theory
78415122	spread of disease
78415145	abstract
78415145	alternative theories
78415145	biomass production
78415145	causes
78415145	climate models
78415145	dangerous global warming
78415145	destabilization of ocean currents
78415145	effects on ecosystems
78415145	environmental refugees
78415145	external links
78415145	financial effects
78415145	greenhouse gases in the atmosphere
78415145	historical warming of the earth
78415145	impact on glaciers
78415145	miniature rock glaciers
78415145	mitigation
78415145	nomenclature
78415145	opening up of the northwest passage in summer
78415145	other
78415145	other related issues
78415145	polar ice-related links
78415145	possible compounding effects
78415145	pre-human global warming
78415145	pre-industrial global warming
78415145	predicted effects
78415145	references
78415145	relationship to global dimming
78415145	see also
78415145	solar variation theory
78415145	spread of disease
78415469	other
78467952	other related issues
78467952	relationship to ozone depletion
78474887	abstract
78475555	abstract
78478953	climate models
78704338	references
78791491	predicted effects
78816182	other
78929663	abstract
78930038	abstract
78963194	
78963194	causes
78963194	historical warming of the earth
78963466	
78963466	causes
78963466	historical warming of the earth
78976341	pre-industrial global warming
78976371	pre-industrial global warming
79106687	external links
79106772	external links
79107062	external links
79108254	external links
79121583	external links
79121583	other
79121583	polar ice-related links
79121583	references
79121612	external links
79121612	other
79121612	polar ice-related links
79121612	references
79154493	abstract
79156165	abstract
79156835	abstract
79157324	alternative theories
79157324	biomass production
79157324	causes
79157324	climate models
79157324	destabilization of ocean currents
79157324	effects on ecosystems
79157324	environmental refugees
79157324	external links
79157324	financial effects
79157324	greenhouse gases in the atmosphere
79157324	historical warming of the earth
79157324	impact on glaciers
79157324	miniature rock glaciers
79157324	mitigation
79157324	opening up of the northwest passage in summer
79157324	other
79157324	other related issues
79157324	polar ice-related links
79157324	possible compounding effects
79157324	pre-human global warming
79157324	pre-industrial global warming
79157324	predicted effects
79157324	references
79157324	relationship to global dimming
79157324	relationship to ozone depletion
79157324	see also
79157324	solar variation theory
79157324	spread of disease
79159547	alternative theories
79159547	biomass production
79159547	causes
79159547	climate models
79159547	destabilization of ocean currents
79159547	effects on ecosystems
79159547	environmental refugees
79159547	external links
79159547	financial effects
79159547	greenhouse gases in the atmosphere
79159547	historical warming of the earth
79159547	impact on glaciers
79159547	miniature rock glaciers
79159547	mitigation
79159547	opening up of the northwest passage in summer
79159547	other
79159547	other related issues
79159547	polar ice-related links
79159547	possible compounding effects
79159547	pre-human global warming
79159547	pre-industrial global warming
79159547	predicted effects
79159547	references
79159547	relationship to global dimming
79159547	relationship to ozone depletion
79159547	see also
79159547	solar variation theory
79159547	spread of disease
79160085	abstract
79171367	abstract
79171427	abstract
79172182	abstract
79172676	abstract
79253285	abstract
79253471	abstract
79294404	'''!very important!'''
79294404	abstract
79294485	'''!very important!'''
79294485	abstract
79308379	abstract
79308379	dangerous global warming
79308379	external links
79308379	other
79308379	other related issues
79308379	polar ice-related links
79308379	possible compounding effects
79308379	pre-human global warming
79308379	pre-industrial global warming
79308379	references
79308379	relationship to global dimming
79308379	relationship to ozone depletion
79308379	see also
79308486	abstract
79308486	dangerous global warming
79308486	external links
79308486	other
79308486	other related issues
79308486	polar ice-related links
79308486	possible compounding effects
79308486	pre-human global warming
79308486	pre-industrial global warming
79308486	references
79308486	relationship to global dimming
79308486	relationship to ozone depletion
79308486	see also
79324031	other
79329815	other
79362598	nomenclature
79362784	nomenclature
79368036	alternative theories
79368036	causes
79368036	greenhouse gases in the atmosphere
79368036	solar variation theory
79368909	alternative theories
79368909	causes
79368909	greenhouse gases in the atmosphere
79368909	solar variation theory
79374477	other
79374588	other
79434096	abstract
79434096	bluehouse gases in the atmosphere
79434096	causes
79434096	greenhouse gases in the atmosphere
79434096	nomenclature
79434103	abstract
79434103	bluehouse gases in the atmosphere
79434103	causes
79434103	greenhouse gases in the atmosphere
79434103	nomenclature
79447644	nomenclature
79447814	nomenclature
79454854	abstract
79454854	alternative theories
79454854	biomass production
79454854	causes
79454854	climate models
79454854	dangerous global warming
79454854	destabilization of ocean currents
79454854	effects on ecosystems
79454854	environmental refugees
79454854	external links
79454854	financial effects
79454854	greenhouse gases in the atmosphere
79454854	historical warming of the earth
79454854	impact on glaciers
79454854	miniature rock glaciers
79454854	mitigation
79454854	nomenclature
79454854	opening up of the northwest passage in summer
79454854	other
79454854	other related issues
79454854	polar ice-related links
79454854	possible compounding effects
79454854	pre-human global warming
79454854	pre-industrial global warming
79454854	predicted effects
79454854	references
79454854	relationship to global dimming
79454854	relationship to ozone depletion
79454854	see also
79454854	solar variation theory
79454854	spread of disease
79454916	abstract
79454916	alternative theories
79454916	biomass production
79454916	causes
79454916	climate models
79454916	dangerous global warming
79454916	destabilization of ocean currents
79454916	effects on ecosystems
79454916	environmental refugees
79454916	external links
79454916	financial effects
79454916	greenhouse gases in the atmosphere
79454916	historical warming of the earth
79454916	impact on glaciers
79454916	miniature rock glaciers
79454916	mitigation
79454916	nomenclature
79454916	opening up of the northwest passage in summer
79454916	other
79454916	other related issues
79454916	polar ice-related links
79454916	possible compounding effects
79454916	pre-human global warming
79454916	pre-industrial global warming
79454916	predicted effects
79454916	references
79454916	relationship to global dimming
79454916	relationship to ozone depletion
79454916	see also
79454916	solar variation theory
79454916	spread of disease
79455042	abstract
79455042	alternative theories
79455042	biomass production
79455042	causes
79455042	climate models
79455042	dangerous global warming
79455042	destabilization of ocean currents
79455042	effects on ecosystems
79455042	environmental refugees
79455042	external links
79455042	financial effects
79455042	greenhouse gases in the atmosphere
79455042	historical warming of the earth
79455042	impact on glaciers
79455042	miniature rock glaciers
79455042	mitigation
79455042	nomenclature
79455042	opening up of the northwest passage in summer
79455042	other
79455042	other related issues
79455042	polar ice-related links
79455042	possible compounding effects
79455042	pre-human global warming
79455042	pre-industrial global warming
79455042	predicted effects
79455042	references
79455042	relationship to global dimming
79455042	relationship to ozone depletion
79455042	see also
79455042	solar variation theory
79455042	spread of disease
79455093	abstract
79455093	alternative theories
79455093	biomass production
79455093	causes
79455093	climate models
79455093	dangerous global warming
79455093	destabilization of ocean currents
79455093	effects on ecosystems
79455093	environmental refugees
79455093	external links
79455093	financial effects
79455093	greenhouse gases in the atmosphere
79455093	historical warming of the earth
79455093	impact on glaciers
79455093	miniature rock glaciers
79455093	mitigation
79455093	nomenclature
79455093	opening up of the northwest passage in summer
79455093	other
79455093	other related issues
79455093	polar ice-related links
79455093	possible compounding effects
79455093	pre-human global warming
79455093	pre-industrial global warming
79455093	predicted effects
79455093	references
79455093	relationship to global dimming
79455093	relationship to ozone depletion
79455093	see also
79455093	solar variation theory
79455093	spread of disease
79455161	abstract
79455161	alternative theories
79455161	biomass production
79455161	causes
79455161	climate models
79455161	dangerous global warming
79455161	destabilization of ocean currents
79455161	effects on ecosystems
79455161	environmental refugees
79455161	external links
79455161	financial effects
79455161	greenhouse gases in the atmosphere
79455161	historical warming of the earth
79455161	impact on glaciers
79455161	miniature rock glaciers
79455161	mitigation
79455161	nomenclature
79455161	opening up of the northwest passage in summer
79455161	other
79455161	other related issues
79455161	polar ice-related links
79455161	possible compounding effects
79455161	pre-human global warming
79455161	pre-industrial global warming
79455161	predicted effects
79455161	references
79455161	relationship to global dimming
79455161	relationship to ozone depletion
79455161	see also
79455161	solar variation theory
79455161	spread of disease
79455223	abstract
79455223	alternative theories
79455223	biomass production
79455223	causes
79455223	climate models
79455223	dangerous global warming
79455223	destabilization of ocean currents
79455223	effects on ecosystems
79455223	environmental refugees
79455223	external links
79455223	financial effects
79455223	greenhouse gases in the atmosphere
79455223	historical warming of the earth
79455223	impact on glaciers
79455223	miniature rock glaciers
79455223	mitigation
79455223	nomenclature
79455223	opening up of the northwest passage in summer
79455223	other
79455223	other related issues
79455223	polar ice-related links
79455223	possible compounding effects
79455223	pre-human global warming
79455223	pre-industrial global warming
79455223	predicted effects
79455223	references
79455223	relationship to global dimming
79455223	relationship to ozone depletion
79455223	see also
79455223	solar variation theory
79455223	spread of disease
79455359	abstract
79455359	alternative theories
79455359	biomass production
79455359	causes
79455359	climate models
79455359	dangerous global warming
79455359	destabilization of ocean currents
79455359	effects on ecosystems
79455359	environmental refugees
79455359	external links
79455359	financial effects
79455359	greenhouse gases in the atmosphere
79455359	historical warming of the earth
79455359	impact on glaciers
79455359	miniature rock glaciers
79455359	mitigation
79455359	nomenclature
79455359	opening up of the northwest passage in summer
79455359	other
79455359	other related issues
79455359	polar ice-related links
79455359	possible compounding effects
79455359	pre-human global warming
79455359	pre-industrial global warming
79455359	predicted effects
79455359	references
79455359	relationship to global dimming
79455359	relationship to ozone depletion
79455359	see also
79455359	solar variation theory
79455359	spread of disease
79455396	abstract
79455396	alternative theories
79455396	biomass production
79455396	causes
79455396	climate models
79455396	dangerous global warming
79455396	destabilization of ocean currents
79455396	effects on ecosystems
79455396	environmental refugees
79455396	external links
79455396	financial effects
79455396	greenhouse gases in the atmosphere
79455396	historical warming of the earth
79455396	impact on glaciers
79455396	miniature rock glaciers
79455396	mitigation
79455396	nomenclature
79455396	opening up of the northwest passage in summer
79455396	other
79455396	other related issues
79455396	polar ice-related links
79455396	possible compounding effects
79455396	pre-human global warming
79455396	pre-industrial global warming
79455396	predicted effects
79455396	references
79455396	relationship to global dimming
79455396	relationship to ozone depletion
79455396	see also
79455396	solar variation theory
79455396	spread of disease
79487383	abstract
79487962	abstract
79490938	abstract
79490938	nomenclature
79491273	abstract
79491273	nomenclature
79692314	global warming in popular culture
79903807	historical warming of the earth
79905907	historical warming of the earth
80181548	other
80371471	opening up of the northwest passage in summer
80451279	other
80454471	other
80615141	other
80617307	other
80827230	bold text
80827230	nomenclature
80828612	bold text
80828612	nomenclature
80829810	'''no such thing as global warming it is saitan there is no ozone it is god'''
80829810	historical warming of the earth
80830410	'''no such thing as global warming it is saitan there is no ozone it is god'''
80830410	historical warming of the earth
80834149	other
80846253	other
80915001	abstract
80915001	alternative theories
80915001	biomass production
80915001	causes
80915001	climate models
80915001	dangerous global warming
80915001	destabilization of ocean currents
80915001	effects on ecosystems
80915001	environmental refugees
80915001	external links
80915001	financial effects
80915001	global warming in popular culture
80915001	greenhouse gases in the atmosphere
80915001	historical warming of the earth
80915001	impact on glaciers
80915001	miniature rock glaciers
80915001	mitigation
80915001	nomenclature
80915001	opening up of the northwest passage in summer
80915001	other
80915001	other related issues
80915001	polar ice-related links
80915001	possible compounding effects
80915001	pre-human global warming
80915001	pre-industrial global warming
80915001	predicted effects
80915001	references
80915001	relationship to global dimming
80915001	relationship to ozone depletion
80915001	see also
80915001	solar variation theory
80915001	spread of disease
80916261	abstract
80916261	alternative theories
80916261	biomass production
80916261	causes
80916261	climate models
80916261	dangerous global warming
80916261	destabilization of ocean currents
80916261	effects on ecosystems
80916261	environmental refugees
80916261	external links
80916261	financial effects
80916261	global warming in popular culture
80916261	greenhouse gases in the atmosphere
80916261	historical warming of the earth
80916261	impact on glaciers
80916261	miniature rock glaciers
80916261	mitigation
80916261	nomenclature
80916261	opening up of the northwest passage in summer
80916261	other
80916261	other related issues
80916261	polar ice-related links
80916261	possible compounding effects
80916261	pre-human global warming
80916261	pre-industrial global warming
80916261	predicted effects
80916261	references
80916261	relationship to global dimming
80916261	relationship to ozone depletion
80916261	see also
80916261	solar variation theory
80916261	spread of disease
80919744	biomass production
80919744	destabilization of ocean currents
80919744	effects on ecosystems
80919744	environmental refugees
80919744	financial effects
80919744	impact on glaciers
80919744	miniature rock glaciers
80919744	opening up of the northwest passage in summer
80919744	predicted effects
80919744	spread of disease
80919757	biomass production
80919757	destabilization of ocean currents
80919757	effects on ecosystems
80919757	environmental refugees
80919757	financial effects
80919757	impact on glaciers
80919757	miniature rock glaciers
80919757	opening up of the northwest passage in summer
80919757	predicted effects
80919757	spread of disease
80919922	nomenclature
80919976	nomenclature
81001489	external links
81001489	scientific
81003239	external links
81003239	scientific
81011588	other
81012466	other
81020199	abstract
81022298	abstract
81027581	nomenclature
81027752	nomenclature
81027995	abstract
81028112	abstract
81084715	external links
81084715	global warming in popular culture
81084715	polar ice-related links
81084715	see also
81084786	external links
81084786	global warming in popular culture
81084786	polar ice-related links
81084786	see also
81101565	abstract
81101565	historical warming of the earth
81101565	nomenclature
81112605	global warming in popular culture
81147988	abstract
81147988	global warming in popular culture
81147988	historical warming of the earth
81147988	nomenclature
81210642	nomenclature
81220093	nomenclature
81237523	alternative theories
81237523	causes
81237523	greenhouse gases in the atmosphere
81237523	solar variation theory
81237969	alternative theories
81237969	causes
81237969	greenhouse gases in the atmosphere
81237969	solar variation theory
81252375	abstract
81252375	external links
81252375	global warming in popular culture
81252375	other
81252375	polar ice-related links
81252375	references
81252375	see also
81253182	abstract
81253182	external links
81253182	global warming in popular culture
81253182	other
81253182	polar ice-related links
81253182	references
81253182	see also
81446623	abstract
81446623	alternative theories
81446623	biomass production
81446623	causes
81446623	climate models
81446623	dangerous global warming
81446623	destabilization of ocean currents
81446623	effects on ecosystems
81446623	environmental refugees
81446623	external links
81446623	financial effects
81446623	global warming in popular culture
81446623	greenhouse gases in the atmosphere
81446623	historical warming of the earth
81446623	impact on glaciers
81446623	miniature rock glaciers
81446623	mitigation
81446623	nomenclature
81446623	opening up of the northwest passage in summer
81446623	other
81446623	other related issues
81446623	polar ice-related links
81446623	possible compounding effects
81446623	pre-human global warming
81446623	pre-industrial global warming
81446623	predicted effects
81446623	references
81446623	relationship to global dimming
81446623	relationship to ozone depletion
81446623	see also
81446623	solar variation theory
81446623	spread of disease
81447053	abstract
81447053	alternative theories
81447053	biomass production
81447053	causes
81447053	climate models
81447053	dangerous global warming
81447053	destabilization of ocean currents
81447053	effects on ecosystems
81447053	environmental refugees
81447053	external links
81447053	financial effects
81447053	global warming in popular culture
81447053	greenhouse gases in the atmosphere
81447053	historical warming of the earth
81447053	impact on glaciers
81447053	miniature rock glaciers
81447053	mitigation
81447053	nomenclature
81447053	opening up of the northwest passage in summer
81447053	other
81447053	other related issues
81447053	polar ice-related links
81447053	possible compounding effects
81447053	pre-human global warming
81447053	pre-industrial global warming
81447053	predicted effects
81447053	references
81447053	relationship to global dimming
81447053	relationship to ozone depletion
81447053	see also
81447053	solar variation theory
81447053	spread of disease
81477811	abstract
81477811	alternative theories
81477811	biomass production
81477811	causes
81477811	climate models
81477811	dangerous global warming
81477811	destabilization of ocean currents
81477811	effects on ecosystems
81477811	environmental refugees
81477811	external links
81477811	financial effects
81477811	global warming in popular culture
81477811	greenhouse gases in the atmosphere
81477811	historical warming of the earth
81477811	impact on glaciers
81477811	miniature rock glaciers
81477811	mitigation
81477811	nomenclature
81477811	opening up of the northwest passage in summer
81477811	other
81477811	other related issues
81477811	polar ice-related links
81477811	possible compounding effects
81477811	pre-human global warming
81477811	pre-industrial global warming
81477811	predicted effects
81477811	references
81477811	relationship to global dimming
81477811	relationship to ozone depletion
81477811	see also
81477811	solar variation theory
81477811	spread of disease
81477846	abstract
81477846	alternative theories
81477846	biomass production
81477846	causes
81477846	climate models
81477846	dangerous global warming
81477846	destabilization of ocean currents
81477846	effects on ecosystems
81477846	environmental refugees
81477846	external links
81477846	financial effects
81477846	global warming in popular culture
81477846	greenhouse gases in the atmosphere
81477846	historical warming of the earth
81477846	impact on glaciers
81477846	miniature rock glaciers
81477846	mitigation
81477846	nomenclature
81477846	opening up of the northwest passage in summer
81477846	other
81477846	other related issues
81477846	polar ice-related links
81477846	possible compounding effects
81477846	pre-human global warming
81477846	pre-industrial global warming
81477846	predicted effects
81477846	references
81477846	relationship to global dimming
81477846	relationship to ozone depletion
81477846	see also
81477846	solar variation theory
81477846	spread of disease
81792826	nomenclature
81794386	abstract
81794386	alternative theories
81794386	biomass production
81794386	causes
81794386	climate models
81794386	dangerous global warming
81794386	destabilization of ocean currents
81794386	effects on ecosystems
81794386	environmental refugees
81794386	external links
