article_id	talk_page_id	talk_page	thread_id	thread_title
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43568	== Climate change emails hacked by spies ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43586	== Inch given - MILE TAKEN ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43593	== Guardian - Phil Jones - UHI - China ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43612	===Fringe view? This has been known since at least 2007 ... ===
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43614	== Climategate now re-directs to &quot;naming the incident&quot; ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43621	== Climategate Timeline ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43643	== Himalayan Glacier Melt of 2035 ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43648	== Could someone explain this reversion? ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43655	== almost certainly not a hacking incident ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43673	== The identity of the hackers ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43691	===Alternative text for first part of &quot;The identity of the hackers&quot;===
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43710	== emails rekindle Keenan's accusation against Jones and Wei-Chyung Wang ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43721	== Climategate needs its own page ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43727	== Major proposed edit ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43729	== Guardian series ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43734	== What happened to the paragraphs from FactCheck, Associated Press and Nature editorial? ==
25160837	26073427	Talk:Climatic_Research_Unit_email_controversy/Archive_24	43737	== Readability and style change ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43770	== Investigation into Michael Mann at Penn State ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43780	== Climategate Analysis ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43800	== Mann Results ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43808	== Reversion in error ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43812	== Lead not reflective of the article ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43820	== Code and documentation redux ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43824	== Need non-involved reactions ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43827	== Proposal: revert article rewrite ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43840	===Discussion===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43847	== While we're simplifying the lede... ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43852	== Repeated reverts ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43855	== Before everyone yells at me .... ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43868	===Emails===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43898	===Public Reaction===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43910	== Rv: why ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43954	=== Refocus ===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43959	== Rut Roh Scooby - title may need a change ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	43992	== Good article? ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44003	== Delete the &quot;e-mails&quot; leader? ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44005	== The basic problem with this article ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44023	== Reverting Hipocrite's edits ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44036	== Most recent contributions ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44041	== Jones e-mail of 16 Nov 1999 ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44047	== Time to rename it to &quot;Climategate scandal&quot; ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44086	=== No compelling counterargument ===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44113	=== Failure to produce compelling counterargument; name changed in compliance with NPOV ===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44115	== Another Bold Proposal ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44127	== It's not a scandal, but it is Climategate ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44141	== The name should now be &quot;Climategate scandal&quot;, as per NPOV ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44155	=== Prepare to a RfC ===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44196	== Who made charges that... ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44204	== A simple yea or nae will suffice ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44214	== Royal mess - needs &lt;s&gt;admin help&lt;/s&gt; attention ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44218	== Phil Jones interview ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44222	== Fluffy kittens ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44228	== Proposal for New Title ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44233	== Another Proposal for New Title ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44249	===Amazing compromise title that will satisfy both the &quot;hack&quot; camp and the &quot;controversy&quot; camp!===
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44255	== Discussion of splitting article ==
25160837	26100444	Talk:Climatic_Research_Unit_email_controversy/Archive_25	44272	===Options===
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44286	== Propose merge with [[Criticism of the IPCC AR4]] ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44294	== Update on name change proposal ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44311	== Press coverage ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44369	===Bing versus Google===
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44387	===Further discussion===
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44393	====What about the BLP issue====
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44405	===More fuel for Solomon===
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44408	== Climatic Research Unit email and document controversy ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44422	== Rename discussion on RfC subpage ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44428	== Proposal ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44475	== Proposal: Add Utah Resolution To Responses. ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44489	== Edit-warring enforced by page protection ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44501	== Slo-mo edit war? ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44552	== Adding of Template:Global warming controversy ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44565	== An epic game of nitpicking ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44576	== Are there any reliable sources about the &quot;Climatic Research Unit hacking incident&quot; exclusively? ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44583	== Mann inquiry result ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44589	====Proposed text====
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44598	== Move request ==
25160837	26254083	Talk:Climatic_Research_Unit_email_controversy/Archive_27	44762	== proposed addition to the introductory section ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44775	== Minority Report ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44826	== US Government Reaction to the Incident ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44839	== Hacking? ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44848	== Submission to the Parliamentary Select Committee - University of East Anglia ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44858	== Proposed text on Mann/UPenn ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44859	====Proposed text====
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44872	== More on the Scandal ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44899	== should climategate still redirect here? ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44906	== Institute of Physics ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	44928	== Problematic edit ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45000	== Unreliable journalism ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45036	===Arbitrary section break===
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45052	=== Transfer to [[WP:RSN]]? ===
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45059	== Useful advice ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45063	== Inhofe calling for criminal investigation ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45067	== Science and Technology Select Committee (uncorrected transcript) ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45070	== Uncorrected Evidence from the Institute of Physics ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45092	== Inclusion of FoIA material ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45131	== Nomen Omen ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45134	== Time to remove the badge of shame ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45217	== Let's keep a list of the specific POV disputes with the article ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45221	== To do list ==
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45227	===What a to-do list is===
25160837	26355513	Talk:Climatic_Research_Unit_email_controversy/Archive_28	45229	===What a to-do list is not===
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45244	== Lots of [[WP:RS|reliable sources]] are saying that it was a leak ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45274	=== Outdent and break ===
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45277	== Chinagate ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45281	== Climategate ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45380	== Speculation ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45431	== About the POV tag (yes, again) ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45471	== Rethinking Climategate ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45545	== Vandalism on talk page ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45550	== Real suggestion to solve the climategate problem. ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45593	== &quot;A consensus of the sources&quot; ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45629	== A little policy reader ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45633	== Past discussions of potential time line issues? ==
25160837	26597919	Talk:Climatic_Research_Unit_email_controversy/Archive_29	45642	== Boldy ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45694	== Reliable sources search engine ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45701	== List of  reliable sources which use the term &quot;Climategate&quot; ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45710	== The other side might win ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45743	== Metrics for analysing use of &quot;Climategate&quot; ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45752	== Climategate: Peer -Reviewed Academic Journals &amp; Academic Study/Comment ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45772	== Jimbo's intervention and the pro-climate change editors lobby ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45779	== &quot;Flow diagram&quot; for checking a title ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45798	== Fundamental misunderstanding of NPOV ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45804	== The problem with the current title ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45858	== A compromise proposal ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45904	== Easy to find ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45923	== Clear confirmation that Wikipedia practice and community consensus do not prohibit &quot;-gate&quot; ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45956	== Climategate  versus Attorneygate ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	45992	== Policy analysis ==
25160837	26650113	Talk:Climatic_Research_Unit_email_controversy/Archive_30	46051	== Requested move ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46156	== Three articles or one two?? ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46179	== Uninformed speculation ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46199	== Informed Speculation ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46201	== Publishing climate data ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46211	== Hiding the decline ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46251	== The controversy ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46253	== Reliability of Climate Audit ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46258	== Jimbo Wales' editorial status ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46311	== CRU Scientific Assessment Panel announced ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46315	== &quot;dubbed climategate&quot; ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46348	== Paul Hudson ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46369	== Page move ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46376	== Here we go again ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46413	== Krosnick ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46434	== Penn State climate professor: 'I'm a skeptic' ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46440	== Jimbo's suggestion on editing against one's POV ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46495	== Muddle over ICO &quot;press statement&quot; ==
25160837	26770706	Talk:Climatic_Research_Unit_email_controversy/Archive_31	46524	=== Primary sources ===
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46533	== Select Committee press conference ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46537	== A series of changes, some modifications ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46549	== Cite errors ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46551	== Time to remove this entire paragraph from the &quot;Parliament&quot; subsection ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46564	== UEA response ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46587	== More dodgy stuff ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46590	== Inquiry: Climate data not manipulated ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46600	=== IPs ===
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46603	== Government organisations ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46621	== Reversion of edits ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46670	== Recent edit to lede ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46682	== Vindication is not yet properly reflected in the lede ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46694	== Move on you lot ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46699	== BLP vio ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46710	== Here we go again (deja vu all over again) ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46716	== Accusations – NPOV and BLP principles ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46736	== No case to answer ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46750	== Lede contains info not in article body ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46755	== Edit request from Michael Hulme, 6 April 2010 ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46769	== Hacked vs. allegedly leaked or hacked ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46791	== You don't need a weatherman ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46807	== Way forward ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46824	== Technical Issue with FOIA File Deletion ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46830	== Recent edits ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46837	== New report to be released ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46871	== Clown circus rolls on ==
25160837	26845631	Talk:Climatic_Research_Unit_email_controversy/Archive_32	46883	== The lead is getting too fat ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46890	== Recent changes ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46896	== Serious, Serious, POV issues ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46925	== Institute of Physics ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46928	== Inaccurate claim ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46955	== Revert ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46967	== Ambiguity in the lead ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46972	== Conflict of interest claims ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46979	== Page protection and warning ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46981	== New ref ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	46984	== The death threats ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47025	== Rv: why ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47037	===Still working on this solution. Alternative proposals welcome===
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47052	=== Another way of looking at it ===
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47059	== Edit request from Kenosis, 19 April 2010 ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47072	== Cause and Effect ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47082	== Incorrect ref ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47084	== The refuted accusations should only be mentioned in the lead in the context of their resounding dismissal ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47090	== Hand ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47098	== &quot;UAE&quot; = University of East Anglia ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47103	== More media comment. Another source? ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47106	== Scientific community ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47111	== Inaccurate misrepresentation ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47122	== Rv: why ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47126	== Lede ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47139	== Comment moved from main ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47143	== Science Museum nonsense ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47150	== Adding refs ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47155	== English usage question ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47159	== Outcome? ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47191	== Penn State Inquiry as an &quot;outcome&quot; ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47193	== Outcome again ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47202	== Verifiability and reliable sources ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47217	== English usage question in the lede ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47222	== Lede still violates [[WP:UNDUE|WP:NPOV]] ==
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47249	====Addition will not be made====
25160837	27084158	Talk:Climatic_Research_Unit_email_controversy/Archive_33	47302	== Open letter from National Academy of Sciences ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47330	== &quot;Largely cleared him of wrongdoing&quot; ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47343	== The Hartwell Paper ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47348	== Wegman and Mann ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47350	== Outcome part 3 ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47353	== Wegman 2 ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47355	== Common sense suggestion to stop the endless warring ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47365	== Request for comment ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47367	===Proposed Text===
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47369	====Involved editors====
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47376	====Uninvolved editors====
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47382	== Responses from climatologists and scientific organisations ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47384	== Daily Mangle revisited ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47388	== Phil Jones at work - Yes or No? ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47394	== Footnotes; peer-reviewed journals ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47398	== Massive duplication of prior discussion ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47401	== Muir Russell to report July 7 ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47436	== Penn State Review ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47439	== Add new reports defending findings ... [[U.K.]] and [[Netherlands Environmental Assessment Agency]] ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47444	== Lede still violates [[WP:UNDUE|WP:NPOV]] ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47449	===Lead ok, as discussed===
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47455	===I believe I have allayed the concerns raised here===
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47491	===Refocus===
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47503	== Newsweek Report ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47516	== Hipocrite should self-revert. ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47535	== An unfortunate turn of events ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47553	===FOIA allegations===
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47577	== RfC: Should editors remove POV tags before the dispute has been resolved? ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47589	== Penn State clears Mann of all wrongdoing ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47600	== Manufactured ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47602	== Manufactured scandal, investigation results, FOIA ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47606	== Wait for it ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47610	== The court of public opinion ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47625	== November 19, 2009 ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47643	== NPOV tag, again ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47675	=== The Gaggle ===
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47714	== Since today is D-Day ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47719	===Criticism by skeptics===
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47730	== Weighting Independent Climate Change Email Review ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47759	== Phil Jones ==
25160837	27433513	Talk:Climatic_Research_Unit_email_controversy/Archive_34	47791	== Can we try and get some NPOV going here? ==
25160837	28080121	Talk:Climatic_Research_Unit_email_controversy/Archive_35	47816	== Per now archived (34), here are the CRU email controversy references for discussion; [[Netherlands Environmental Assessment Agency]] and [[U.K.]]  ... [[WSJ]] ==
25160837	28080121	Talk:Climatic_Research_Unit_email_controversy/Archive_35	47820	== It ain`t over till the fat lady sings ==
25160837	28080121	Talk:Climatic_Research_Unit_email_controversy/Archive_35	47842	== Stated or found? ==
25160837	28080121	Talk:Climatic_Research_Unit_email_controversy/Archive_35	47849	== Information Commissioner decision ==
25160837	28080121	Talk:Climatic_Research_Unit_email_controversy/Archive_35	47876	===Significance of FOIA decision===
25160837	28080121	Talk:Climatic_Research_Unit_email_controversy/Archive_35	47882	== Climategate and Holocaust Denial ==
